"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
7372, 0, 1.02466487579561, 0, 1.03999700350435, student_center, sourcebus, 0, 1.01649043134515, 0, 1.02583689935968, parking_g2n_2_lv, carmichael_hall_2_lv
7373, 0, 1.02283650113776, 0, 1.0399946775461, woodworth_complex, sourcebus, 0, 1.01517909390923, 0, 1.02492398289198, parking_g2n_2_lv, carmichael_hall_2_lv
7374, 0, 1.01052968540097, 0, 1.0399784948952, woodworth_complex, sourcebus, 0, 0.99729489088414, 0, 1.01821539064003, library_lv, johnson_dr_parking_end_lv
7375, 0, 1.01389041732568, 0, 1.03998324586582, woodworth_complex, sourcebus, 0, 1.00025665791368, 0, 1.02012735221556, student_recreation_lv, johnson_dr_parking_end_lv
7376, 0, 1.01024853756001, 0, 1.03997810618595, woodworth_complex, sourcebus, 0, 0.996621183132123, 0, 1.01888665762105, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7377, 0, 1.01055662594479, 0, 1.03997835893268, woodworth_complex, sourcebus, 0, 0.996807639581334, 0, 1.01890825303172, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7378, 0, 1.01077436796935, 0, 1.03997859786407, west_quadrangle_building, sourcebus, 0, 0.997012477841568, 0, 1.0189123678216, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7379, 0, 1.01062329614186, 0, 1.03997844036907, west_quadrangle_building, sourcebus, 0, 0.996595551784935, 0, 1.01879542235655, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7380, 0, 1.01036288324119, 0, 1.03997813406803, west_quadrangle_building, sourcebus, 0, 0.996172089761472, 0, 1.01863449994668, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7381, 0, 1.01026223270154, 0, 1.03997802763736, west_quadrangle_building, sourcebus, 0, 0.99598392913281, 0, 1.01873618386926, studebaker_east_lv, emens_structure_lv
7382, 0, 1.01145542198924, 0, 1.03997951481142, west_quadrangle_building, sourcebus, 0, 0.998403770283293, 0, 1.01891759154, mckinley_structure_lv, emens_structure_lv
7383, 0, 1.0113345825737, 0, 1.03997931928205, west_quadrangle_building, sourcebus, 0, 0.998251977915102, 0, 1.01910064630121, studebaker_east_lv, johnson_dr_parking_end_lv
7384, 0, 1.01132748553829, 0, 1.03997923979045, west_quadrangle_building, sourcebus, 0, 0.998203314059534, 0, 1.01910025305721, studebaker_east_lv, johnson_dr_parking_end_lv
7385, 0, 1.01066643257768, 0, 1.03997855310951, woodworth_complex, sourcebus, 0, 0.997002739352129, 0, 1.01885309990914, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7386, 0, 1.02676741529194, 0, 1.0399996480893, parking_h7_2, sourcebus, 0, 1.01791301148142, 0, 1.02686851768614, parking_g2n_2_lv, carmichael_hall_2_lv
7387, 0, 1.0266810301167, 0, 1.03999957033668, ball_gym, sourcebus, 0, 1.01786935235969, 0, 1.02683805744883, parking_g2n_2_lv, carmichael_hall_2_lv
7388, 0, 1.02403336797713, 0, 1.03999604452784, dehority_complex, sourcebus, 0, 1.01593124416938, 0, 1.02545700432905, robert_bell_building_2_lv, carmichael_hall_2_lv
7389, 0, 1.02416990560403, 0, 1.03999642872456, ball_gym, sourcebus, 0, 1.01613092658972, 0, 1.02561126719696, parking_g2n_2_lv, carmichael_hall_2_lv
7390, 0, 1.02577360217285, 0, 1.03999838027431, park_hall, sourcebus, 0, 1.01720460621808, 0, 1.02637434746391, parking_g2n_2_lv, carmichael_hall_2_lv
7391, 0, 1.02652438230331, 0, 1.0399994363355, tessis_courts_2, sourcebus, 0, 1.01779516862848, 0, 1.02678610062075, parking_g2n_2_lv, carmichael_hall_2_lv
7392, 0, 1.02647487922049, 0, 1.03999940799829, tessis_courts_2, sourcebus, 0, 1.0177796070094, 0, 1.02677451632482, parking_g2n_2_lv, carmichael_hall_2_lv
7393, 0, 1.02401534116956, 0, 1.03999619974091, woodworth_complex, sourcebus, 0, 1.01600757656951, 0, 1.02552000204057, parking_g2n_2_lv, carmichael_hall_2_lv
7394, 0, 1.02611138093947, 0, 1.03999883969082, dehority_complex, sourcebus, 0, 1.01748098426048, 0, 1.02655337321621, parking_g2n_2_lv, carmichael_hall_2_lv
7395, 0, 1.02623678668923, 0, 1.03999898068616, ball_gym, sourcebus, 0, 1.01754124958101, 0, 1.02660792993105, parking_g2n_2_lv, carmichael_hall_2_lv
7396, 0, 1.02627547535849, 0, 1.03999925727142, tessis_courts_2, sourcebus, 0, 1.01769602179001, 0, 1.02671543170613, parking_g2n_2_lv, carmichael_hall_2_lv
7397, 0, 1.02415586998165, 0, 1.03999644036194, ball_gym, sourcebus, 0, 1.01614175695226, 0, 1.02561426979756, parking_g2n_2_lv, carmichael_hall_2_lv
7398, 0, 1.02576594043611, 0, 1.03999834971114, woodworth_complex, sourcebus, 0, 1.0172252960449, 0, 1.02636186843789, parking_g2n_2_lv, carmichael_hall_2_lv
7399, 0, 1.0261921511283, 0, 1.03999891003075, ball_gym, sourcebus, 0, 1.01750280211935, 0, 1.02657947472517, parking_g2n_2_lv, carmichael_hall_2_lv
7400, 0, 1.02173255968616, 0, 1.03999336513546, woodworth_complex, sourcebus, 0, 1.01389606361462, 0, 1.02440126765183, student_recreation_lv, carmichael_hall_2_lv
7401, 0, 1.01851634853015, 0, 1.03998853573057, woodworth_complex, sourcebus, 0, 1.00748488627328, 0, 1.01995112224793, library_lv, johnson_dr_parking_entarnce_lv
7402, 0, 1.01442630273697, 0, 1.03998331052434, woodworth_complex, sourcebus, 0, 1.00134290101772, 0, 1.01872403164472, studebaker_east_lv, emens_structure_lv
7403, 0, 1.01362219191874, 0, 1.03998203530878, woodworth_complex, sourcebus, 0, 1.00051354797093, 0, 1.01991360318262, studebaker_east_lv, emens_structure_lv
7404, 0, 1.01353192286455, 0, 1.03998239289419, west_quadrangle_building, sourcebus, 0, 1.00056381016751, 0, 1.02254569393175, mckinley_structure_lv, emens_structure_lv
7405, 0, 1.01622810842965, 0, 1.03998608816843, west_quadrangle_building, sourcebus, 0, 1.00539686119538, 0, 1.0255057281045, student_recreation_lv, emens_structure_lv
7406, 0, 1.01805992662593, 0, 1.03998788218874, west_quadrangle_building, sourcebus, 0, 1.00634460937476, 0, 1.02526247071804, library_lv, emens_structure_lv
7407, 0, 1.01422506112018, 0, 1.0399830567767, woodworth_complex, sourcebus, 0, 1.00113414841842, 0, 1.01929245083326, studebaker_east_lv, emens_structure_lv
7408, 0, 1.01311035169537, 0, 1.03998159210626, woodworth_complex, sourcebus, 0, 1.00007819885666, 0, 1.0185280253915, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7409, 0, 1.01378900961664, 0, 1.0399826311793, woodworth_complex, sourcebus, 0, 1.00191562272198, 0, 1.01868018271356, studebaker_east_lv, johnson_dr_parking_end_lv
7410, 0, 1.02467653834056, 0, 1.03999698432541, dehority_complex, sourcebus, 0, 1.01646975986419, 0, 1.02582713107069, parking_g2n_2_lv, carmichael_hall_2_lv
7411, 0, 1.02220543581086, 0, 1.03999402330005, woodworth_complex, sourcebus, 0, 1.0123112171718, 0, 1.02466692836354, studebaker_east_lv, carmichael_hall_2_lv
7412, 0, 1.02411179320352, 0, 1.0399962508775, dehority_complex, sourcebus, 0, 1.0161177613726, 0, 1.02554197179921, parking_g2n_2_lv, carmichael_hall_2_lv
7413, 0, 1.02505385399921, 0, 1.03999738878072, library, sourcebus, 0, 1.01670497903097, 0, 1.02598509081608, parking_g2n_2_lv, carmichael_hall_2_lv
7414, 0, 1.02507489663215, 0, 1.03999756772542, dehority_complex, sourcebus, 0, 1.01682328777788, 0, 1.0260539488139, parking_g2n_2_lv, carmichael_hall_2_lv
7415, 0, 1.02596830127725, 0, 1.03999857877263, business_college, sourcebus, 0, 1.01735107005031, 0, 1.02645034737945, parking_g2n_2_lv, carmichael_hall_2_lv
7416, 0, 1.02629218921281, 0, 1.03999911095648, dehority_complex, sourcebus, 0, 1.01763231520306, 0, 1.02665795291648, parking_g2n_2_lv, carmichael_hall_2_lv
7417, 0, 1.02571609737026, 0, 1.03999836731194, dehority_complex, sourcebus, 0, 1.01725300003749, 0, 1.02636376517887, parking_g2n_2_lv, carmichael_hall_2_lv
7418, 0, 1.02666243123289, 0, 1.0399995819804, ball_gym, sourcebus, 0, 1.01787960468488, 0, 1.02684169127531, parking_g2n_2_lv, carmichael_hall_2_lv
7419, 0, 1.02651198945209, 0, 1.03999948249334, ball_gym, sourcebus, 0, 1.01782389451897, 0, 1.02680163988699, parking_g2n_2_lv, carmichael_hall_2_lv
7420, 0, 1.02641758551689, 0, 1.0399993067086, ball_gym, sourcebus, 0, 1.01772553197685, 0, 1.02673325636942, parking_g2n_2_lv, carmichael_hall_2_lv
7421, 0, 1.02620706896452, 0, 1.03999907233507, ball_gym, sourcebus, 0, 1.0175936019883, 0, 1.02664172679407, parking_g2n_2_lv, carmichael_hall_2_lv
7422, 0, 1.01054344624475, 0, 1.03997850661526, woodworth_complex, sourcebus, 0, 0.997343353280106, 0, 1.01892953516536, library_lv, johnson_dr_parking_entarnce_lv
7423, 0, 1.01052555824596, 0, 1.03997849391339, woodworth_complex, sourcebus, 0, 0.997230527408321, 0, 1.01904183540682, library_lv, johnson_dr_parking_entarnce_lv
7424, 0, 1.00934289612108, 0, 1.0399768911589, woodworth_complex, sourcebus, 0, 0.994718033623449, 0, 1.01843736594235, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7425, 0, 1.00888331964408, 0, 1.03997621395577, west_quadrangle_building, sourcebus, 0, 0.993488172871623, 0, 1.01812157688359, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7426, 0, 1.00803210302835, 0, 1.03997509245692, west_quadrangle_building, sourcebus, 0, 0.991841172972261, 0, 1.01763130519858, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7427, 0, 1.00717314175485, 0, 1.03997400077356, west_quadrangle_building, sourcebus, 0, 0.99026827322835, 0, 1.01714406110556, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7428, 0, 1.00776625724399, 0, 1.03997480351466, west_quadrangle_building, sourcebus, 0, 0.991532947897419, 0, 1.01742044296173, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7429, 0, 1.00551512650966, 0, 1.03997177539614, west_quadrangle_building, sourcebus, 0, 0.987318589722721, 0, 1.01629037487117, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7430, 0, 1.00504344786655, 0, 1.03997114986322, west_quadrangle_building, sourcebus, 0, 0.986435015347043, 0, 1.01604347479738, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7431, 0, 1.0047859648118, 0, 1.03997075979785, west_quadrangle_building, sourcebus, 0, 0.985926232459453, 0, 1.01593946250409, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7432, 0, 1.00481142295957, 0, 1.03997071897398, west_quadrangle_building, sourcebus, 0, 0.985919843627747, 0, 1.01600196732503, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7433, 0, 1.00728125949906, 0, 1.03997402990918, woodworth_complex, sourcebus, 0, 0.990482788388871, 0, 1.01730696284578, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7434, 0, 1.00920989330502, 0, 1.0399767441945, woodworth_complex, sourcebus, 0, 0.994570520940614, 0, 1.0183890483254, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7435, 0, 1.00927894553109, 0, 1.03997683638327, woodworth_complex, sourcebus, 0, 0.994690011750269, 0, 1.01842350890466, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7436, 0, 1.0102595848892, 0, 1.03997814150589, woodworth_complex, sourcebus, 0, 0.996777062739827, 0, 1.01890431996176, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7437, 0, 1.0096153753448, 0, 1.03997732674569, woodworth_complex, sourcebus, 0, 0.995339889388047, 0, 1.01847328625469, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7438, 0, 1.02646955173589, 0, 1.03999934055812, library, sourcebus, 0, 1.01774113234538, 0, 1.02674843330989, parking_g2n_2_lv, carmichael_hall_2_lv
7439, 0, 1.01794517994311, 0, 1.03998799035893, dehority_complex, sourcebus, 0, 1.00781413874393, 0, 1.02106287085131, student_recreation_lv, johnson_dr_parking_end_lv
7440, 0, 1.02414615398329, 0, 1.03999621118818, dehority_complex, sourcebus, 0, 1.0161048370497, 0, 1.02552466780913, parking_g2n_2_lv, carmichael_hall_2_lv
7441, 0, 1.02270836961211, 0, 1.03999452693924, woodworth_complex, sourcebus, 0, 1.01357764078375, 0, 1.02486282567549, student_recreation_lv, carmichael_hall_2_lv
7442, 0, 1.02484913158954, 0, 1.03999739081849, woodworth_complex, sourcebus, 0, 1.01665913697887, 0, 1.02598306627317, parking_g2n_2_lv, carmichael_hall_2_lv
7443, 0, 1.02192431840318, 0, 1.03999322561313, dehority_complex, sourcebus, 0, 1.01357151446331, 0, 1.02335888364697, student_recreation_lv, worthen_arena_lv
7444, 0, 1.02502736747688, 0, 1.03999770145378, student_center, sourcebus, 0, 1.01683042860112, 0, 1.02610828061062, parking_g2n_2_lv, carmichael_hall_2_lv
7445, 0, 1.02331591783218, 0, 1.03999531765976, woodworth_complex, sourcebus, 0, 1.01553676995003, 0, 1.0251720657299, parking_g2n_2_lv, carmichael_hall_2_lv
7446, 0, 1.02419163672896, 0, 1.03999615604572, studebaker_east, sourcebus, 0, 1.01604060135445, 0, 1.02490208624934, parking_g2n_2_lv, worthen_arena_lv
7447, 0, 1.0122164515989, 0, 1.03998067741778, woodworth_complex, sourcebus, 0, 0.999034292160429, 0, 1.01924001114912, library_lv, johnson_dr_parking_entarnce_lv
7448, 0, 1.010539531996, 0, 1.03997849807214, woodworth_complex, sourcebus, 0, 0.997328731187198, 0, 1.01903582148997, library_lv, johnson_dr_parking_entarnce_lv
7449, 0, 1.00762868433195, 0, 1.03997447945213, west_quadrangle_building, sourcebus, 0, 0.991014276885375, 0, 1.01745383457062, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7450, 0, 1.00627044899592, 0, 1.03997268700339, west_quadrangle_building, sourcebus, 0, 0.988446975595582, 0, 1.01668602203071, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7451, 0, 1.00541025274278, 0, 1.03997159179062, west_quadrangle_building, sourcebus, 0, 0.986855061046634, 0, 1.01618954148078, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7452, 0, 1.00462061803845, 0, 1.03997057455581, west_quadrangle_building, sourcebus, 0, 0.985424241043134, 0, 1.01573925542233, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7453, 0, 1.00566443589421, 0, 1.03997198916977, west_quadrangle_building, sourcebus, 0, 0.987531784646183, 0, 1.01627675248934, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7454, 0, 1.00345164255309, 0, 1.03996898792006, west_quadrangle_building, sourcebus, 0, 0.9834182514992, 0, 1.0151735651358, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7455, 0, 1.00340015306157, 0, 1.03996888073584, west_quadrangle_building, sourcebus, 0, 0.983286161222373, 0, 1.01517866590964, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7456, 0, 1.00376657375779, 0, 1.03996930880739, west_quadrangle_building, sourcebus, 0, 0.983811701328503, 0, 1.01541375295819, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7457, 0, 1.00412929290797, 0, 1.03996976899539, woodworth_complex, sourcebus, 0, 0.984461023694344, 0, 1.01569065985023, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7458, 0, 1.00610756038153, 0, 1.03997259537481, woodworth_complex, sourcebus, 0, 0.98851970789676, 0, 1.01683295446367, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7459, 0, 1.00832642370771, 0, 1.0399755593353, woodworth_complex, sourcebus, 0, 0.992837885598116, 0, 1.01794497012457, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7460, 0, 1.00848092355686, 0, 1.03997576505343, woodworth_complex, sourcebus, 0, 0.99311534189926, 0, 1.01802196597787, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7461, 0, 1.00977063744154, 0, 1.0399774963846, woodworth_complex, sourcebus, 0, 0.995672167797857, 0, 1.0183920836014, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7462, 0, 1.00968772714298, 0, 1.03997734555517, woodworth_complex, sourcebus, 0, 0.995817270015619, 0, 1.01752286118761, studebaker_east_lv, johnson_dr_parking_end_lv
7463, 0, 1.02581119687068, 0, 1.03999850443728, ball_gym, sourcebus, 0, 1.01727345966869, 0, 1.02642175154523, parking_g2n_2_lv, carmichael_hall_2_lv
7464, 0, 1.01927531486063, 0, 1.03998992700881, woodworth_complex, sourcebus, 0, 1.01048234897314, 0, 1.02157834445504, studebaker_east_lv, worthen_arena_lv
7465, 0, 1.02547263639071, 0, 1.03999812350235, ball_gym, sourcebus, 0, 1.01709452729581, 0, 1.02621594953685, parking_g2n_2_lv, schmidt_wilson_hall_2_lv
7466, 0, 1.02050161898819, 0, 1.03999137773837, studebaker_east, sourcebus, 0, 1.01160936681226, 0, 1.02362708187898, student_recreation_lv, carmichael_hall_2_lv
7467, 0, 1.02382206186927, 0, 1.03999602002475, woodworth_complex, sourcebus, 0, 1.01594014006325, 0, 1.02517286100268, parking_g2n_2_lv, johnson_complex_lv
7468, 0, 1.02141855568211, 0, 1.03999264612981, woodworth_complex, sourcebus, 0, 1.01414422454203, 0, 1.02302222072332, parking_g2n_2_lv, worthen_arena_lv
7469, 0, 1.02397973314206, 0, 1.03999624273206, ball_gym, sourcebus, 0, 1.01605279318842, 0, 1.02553712363217, parking_g2n_2_lv, carmichael_hall_2_lv
7470, 0, 1.02339965634492, 0, 1.03999538258199, library, sourcebus, 0, 1.01558593309008, 0, 1.02445151917346, parking_g2n_2_lv, worthen_arena_lv
7471, 0, 1.01173449131282, 0, 1.03998045468913, woodworth_complex, sourcebus, 0, 0.998470754700053, 0, 1.01965364326978, library_lv, johnson_dr_parking_entarnce_lv
7472, 0, 1.01051347666186, 0, 1.03997846024608, woodworth_complex, sourcebus, 0, 0.997265199202011, 0, 1.01902379510313, library_lv, johnson_dr_parking_entarnce_lv
7473, 0, 1.00767014142792, 0, 1.0399744879877, woodworth_complex, sourcebus, 0, 0.990909400113458, 0, 1.01746632815158, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7474, 0, 1.00755044056295, 0, 1.03997438018645, west_quadrangle_building, sourcebus, 0, 0.990380692353889, 0, 1.01733482170361, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7475, 0, 1.00737955927911, 0, 1.0399742154559, west_quadrangle_building, sourcebus, 0, 0.98991018297698, 0, 1.01720642858093, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7476, 0, 1.00709584578861, 0, 1.03997385965894, west_quadrangle_building, sourcebus, 0, 0.989323091226973, 0, 1.01702511728622, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7477, 0, 1.00825180846062, 0, 1.03997542906618, west_quadrangle_building, sourcebus, 0, 0.991616448940585, 0, 1.01760134010286, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7478, 0, 1.00646881412904, 0, 1.03997298532472, west_quadrangle_building, sourcebus, 0, 0.988127123577231, 0, 1.01671519502158, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7479, 0, 1.00607200565709, 0, 1.03997240578018, west_quadrangle_building, sourcebus, 0, 0.987439647499494, 0, 1.01655917366705, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7480, 0, 1.00571276331881, 0, 1.03997186590458, west_quadrangle_building, sourcebus, 0, 0.986801651588058, 0, 1.01641264457105, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7481, 0, 1.00516796116405, 0, 1.03997114725637, woodworth_complex, sourcebus, 0, 0.986039817410524, 0, 1.01622135387594, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7482, 0, 1.00653169823454, 0, 1.03997313054095, woodworth_complex, sourcebus, 0, 0.989179389079667, 0, 1.01703334442974, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7483, 0, 1.00844912437198, 0, 1.03997571260836, woodworth_complex, sourcebus, 0, 0.992973705831566, 0, 1.01800194610507, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7484, 0, 1.00858806504039, 0, 1.03997590094647, woodworth_complex, sourcebus, 0, 0.993230304639946, 0, 1.01807244200436, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7485, 0, 1.0099454912136, 0, 1.03997772683185, woodworth_complex, sourcebus, 0, 0.995905780615147, 0, 1.01761703842774, studebaker_east_lv, johnson_dr_parking_end_lv
7486, 0, 1.0133105646457, 0, 1.03998229257493, woodworth_complex, sourcebus, 0, 0.999470490692706, 0, 1.02027511100936, woodworth_complex_lv, johnson_dr_parking_entarnce_lv
7487, 0, 1.02635688157196, 0, 1.03999924238766, ball_gym, sourcebus, 0, 1.01768617944469, 0, 1.02671059962588, parking_g2n_2_lv, carmichael_hall_2_lv
7488, 0, 1.01932358597464, 0, 1.03999009868606, woodworth_complex, sourcebus, 0, 1.01068516675784, 0, 1.02313121875797, student_recreation_lv, carmichael_hall_2_lv
7489, 0, 1.02411014010804, 0, 1.03999613871371, library, sourcebus, 0, 1.01604745187371, 0, 1.02491005617876, parking_g2n_2_lv, worthen_arena_lv
7490, 0, 1.02184409040549, 0, 1.03999329304307, woodworth_complex, sourcebus, 0, 1.01428524600133, 0, 1.02438010313637, telecomms_2_lv, carmichael_hall_2_lv
7491, 0, 1.02347646293846, 0, 1.03999559878395, ball_gym, sourcebus, 0, 1.01572481085705, 0, 1.02528897540589, parking_g2n_2_lv, carmichael_hall_2_lv
7492, 0, 1.02189306911849, 0, 1.03999348458316, woodworth_complex, sourcebus, 0, 1.01458174999862, 0, 1.02345592802779, parking_g2n_2_lv, worthen_arena_lv
7493, 0, 1.02339910292509, 0, 1.03999526197191, studebaker_east, sourcebus, 0, 1.01496324049552, 0, 1.02515420597782, studebaker_east_lv, carmichael_hall_2_lv
7494, 0, 1.02235272652924, 0, 1.03999404054318, ball_gym, sourcebus, 0, 1.01424891017178, 0, 1.02467259543753, telecomms_2_lv, carmichael_hall_2_lv
7495, 0, 1.01152751076647, 0, 1.03997974459097, woodworth_complex, sourcebus, 0, 0.998359132523881, 0, 1.01918889510696, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7496, 0, 1.01049709320726, 0, 1.03997845245121, woodworth_complex, sourcebus, 0, 0.997223448850011, 0, 1.01902643435524, library_lv, johnson_dr_parking_entarnce_lv
7497, 0, 1.00776746871284, 0, 1.03997462583808, west_quadrangle_building, sourcebus, 0, 0.991147067849326, 0, 1.0175167638231, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7498, 0, 1.00722966626719, 0, 1.03997393418027, west_quadrangle_building, sourcebus, 0, 0.989871693805253, 0, 1.01718533246204, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7499, 0, 1.00704010541705, 0, 1.03997374582704, west_quadrangle_building, sourcebus, 0, 0.989422711703976, 0, 1.01703420411185, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7500, 0, 1.00701340316767, 0, 1.03997376038243, west_quadrangle_building, sourcebus, 0, 0.989252093542655, 0, 1.01696440686848, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7501, 0, 1.00849691311972, 0, 1.0399757628791, west_quadrangle_building, sourcebus, 0, 0.992068638296468, 0, 1.01770341454741, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7502, 0, 1.00669457364097, 0, 1.03997329969263, west_quadrangle_building, sourcebus, 0, 0.98851523030335, 0, 1.01680410050906, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7503, 0, 1.00630358299417, 0, 1.03997270538543, west_quadrangle_building, sourcebus, 0, 0.987823748507359, 0, 1.01666331623807, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7504, 0, 1.0059146023998, 0, 1.03997212369468, west_quadrangle_building, sourcebus, 0, 0.987135383176075, 0, 1.0165060461675, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7505, 0, 1.00534123045299, 0, 1.03997138710652, woodworth_complex, sourcebus, 0, 0.986381337966619, 0, 1.01631575133331, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7506, 0, 1.00663646363727, 0, 1.03997326841936, woodworth_complex, sourcebus, 0, 0.989427524333696, 0, 1.01708501535716, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7507, 0, 1.00852128894634, 0, 1.03997580741366, woodworth_complex, sourcebus, 0, 0.993120651178029, 0, 1.01803733478433, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7508, 0, 1.00866158877629, 0, 1.03997599648379, woodworth_complex, sourcebus, 0, 0.993378714979688, 0, 1.01810811249233, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7509, 0, 1.01001220194959, 0, 1.03997781575763, woodworth_complex, sourcebus, 0, 0.995925732772629, 0, 1.0174772882706, studebaker_east_lv, johnson_dr_parking_end_lv
7510, 0, 1.01256730527681, 0, 1.03998142644019, woodworth_complex, sourcebus, 0, 0.998893089560722, 0, 1.0194280828579, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7511, 0, 1.02616258938315, 0, 1.0399989193662, ball_gym, sourcebus, 0, 1.01750557150549, 0, 1.02658451449036, parking_g2n_2_lv, carmichael_hall_2_lv
7512, 0, 1.02010379714716, 0, 1.039990970183, dehority_complex, sourcebus, 0, 1.01215078183462, 0, 1.02347355641099, dehority_complex_lv, carmichael_hall_2_lv
7513, 0, 1.02337194298203, 0, 1.03999548073651, woodworth_complex, sourcebus, 0, 1.01564790464049, 0, 1.02510667412094, parking_g2n_2_lv, schmidt_wilson_hall_2_lv
7514, 0, 1.02320967129501, 0, 1.03999518814677, dehority_complex, sourcebus, 0, 1.01551728974931, 0, 1.02512262797606, parking_g2n_2_lv, carmichael_hall_2_lv
7515, 0, 1.02344297418712, 0, 1.03999536508025, ball_gym, sourcebus, 0, 1.01556629011686, 0, 1.02519658781293, parking_g2n_2_lv, carmichael_hall_2_lv
7516, 0, 1.02196118145628, 0, 1.03999325638411, dehority_complex, sourcebus, 0, 1.01451922839495, 0, 1.02339506616216, parking_g2n_2_lv, worthen_arena_lv
7517, 0, 1.02517214765249, 0, 1.03999786286834, student_center, sourcebus, 0, 1.01691559789872, 0, 1.02617317995614, parking_g2n_2_lv, carmichael_hall_2_lv
7518, 0, 1.02214893015479, 0, 1.03999393728374, ball_gym, sourcebus, 0, 1.01329964956931, 0, 1.02463094479814, mckinley_structure_lv, carmichael_hall_2_lv
7519, 0, 1.01156150081625, 0, 1.03998005411747, woodworth_complex, sourcebus, 0, 0.99837942977188, 0, 1.01933189555263, library_lv, johnson_dr_parking_entarnce_lv
7520, 0, 1.01050560113362, 0, 1.03997846616087, woodworth_complex, sourcebus, 0, 0.99723204417486, 0, 1.0190313987178, library_lv, johnson_dr_parking_entarnce_lv
7521, 0, 1.00774652731274, 0, 1.03997458979186, woodworth_complex, sourcebus, 0, 0.991118102586067, 0, 1.01751340813808, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7522, 0, 1.00681369549417, 0, 1.03997338579085, west_quadrangle_building, sourcebus, 0, 0.989220463295656, 0, 1.01698159226703, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7523, 0, 1.00624023325004, 0, 1.03997266633672, west_quadrangle_building, sourcebus, 0, 0.988121937818349, 0, 1.01661931373251, studebaker_east_lv, johnson_dr_parking_entarnce_lv
7524, 0, 1.00568778033174, 0, 1.03997194334239, west_quadrangle_building, sourcebus, 0, 0.987100539293939, 0, 1.01629957021319, studebaker_east_lv, johnson_dr_parking_entarnce_lv
