"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
220, 746.337972775196, 232.351185133732, 9679.32328976936, 10388.1158628637, 26.2691212903991, 6.62406416417796, 174.042121059852
221, 1544.45998739153, 504.699008701577, 9679.32328976936, 10388.1158628637, 29.2439729954825, 20.6823709841365, 174.042121059852
222, 1566.92230317558, 509.895667723589, 9679.32328976936, 10388.1158628637, 29.0322509422722, 19.0799957589566, 174.042121059852
223, 6948.05289621005, 2550.78464814196, 9679.32328976936, 10388.1158628637, 99.9659413556347, 304.55269434636, 174.042121059852
224, 7422.57913213012, 2750.43551517115, 9679.32328976936, 10388.1158628637, 109.970297249366, 346.824124845446, 174.042121059852
225, 8577.05564635761, 3256.6964781881, 9679.32328976936, 10388.1158628637, 140.155446754885, 465.391021354832, 174.042121059852
226, 8753.88477945462, 3388.7818409049, 9679.32328976936, 10388.1158628637, 146.467620335692, 492.081438636396, 174.042121059852
227, 8991.73285176512, 3563.67518351795, 9679.32328976936, 10388.1158628637, 155.292567294543, 530.00586399874, 174.042121059852
228, 9205.78235185882, 3727.65673837039, 9679.32328976936, 10388.1158628637, 164.052283486077, 567.715494746802, 174.042121059852
229, 8738.31280138652, 3545.13268079471, 9679.32328976936, 10388.1158628637, 151.126978618239, 516.448362367145, 174.042121059852
230, 9577.23813905357, 3902.79462120891, 9679.32328976936, 10388.1158628637, 175.861724445277, 615.306060460667, 175.861724445277
231, 9677.36900860791, 3910.79422807317, 9679.32328976936, 10437.7096349293, 177.623229419839, 621.034892510924, 177.623229419839
232, 9701.73183759444, 3861.88727507087, 9701.73183759444, 10442.1153974637, 176.421318679643, 614.208150270853, 177.623229419839
233, 9677.13371180756, 3783.02361639955, 9701.73183759444, 10442.1153974637, 173.810020368794, 601.961648857238, 177.623229419839
234, 9052.31639280996, 3443.01635489585, 9701.73183759444, 10442.1153974637, 153.30829542135, 517.961376713942, 177.623229419839
235, 8270.91831155171, 3106.0183650995, 9701.73183759444, 10442.1153974637, 131.451843561587, 430.832493623141, 177.623229419839
236, 8202.38499782545, 3077.17721000391, 9701.73183759444, 10442.1153974637, 129.683819753779, 423.935146374722, 177.623229419839
237, 7095.7793396494, 2613.14471246898, 9701.73183759444, 10442.1153974637, 103.664068918312, 319.639628950846, 177.623229419839
238, 7088.79302294466, 2615.31440844488, 9701.73183759444, 10442.1153974637, 103.857276927778, 321.965029359543, 177.623229419839
239, 368.951602271032, 99.6222274360209, 9701.73183759444, 10442.1153974637, 25.3036517281589, 2.83662960922115, 177.623229419839
240, 3041.7935172757, 1037.65599740668, 9701.73183759444, 10442.1153974637, 40.7050843889686, 67.0144136921467, 177.623229419839
241, 1624.51964268359, 535.039488248803, 9701.73183759444, 10442.1153974637, 29.3227647798798, 20.3762481077971, 177.623229419839
242, 1720.19936247351, 565.397852126635, 9701.73183759444, 10442.1153974637, 30.4924016330003, 25.0658878280094, 177.623229419839
243, 2028.39929862999, 677.030550987495, 9701.73183759444, 10442.1153974637, 33.0721276289925, 36.4810464533618, 177.623229419839
244, 2139.41070721263, 718.657309340555, 9701.73183759444, 10442.1153974637, 33.1304673362913, 36.5364234239497, 177.623229419839
245, 1819.35994815451, 604.837372690155, 9701.73183759444, 10442.1153974637, 32.2657540378783, 33.4220908720512, 177.623229419839
246, 1679.55243117214, 560.236197931042, 9701.73183759444, 10442.1153974637, 31.036681358853, 27.5049857567887, 177.623229419839
247, 7129.16639658765, 2623.45252551099, 9701.73183759444, 10442.1153974637, 104.069487871192, 320.547680740299, 177.623229419839
248, 7437.08720453684, 2756.16047043948, 9701.73183759444, 10442.1153974637, 110.27440791033, 347.901238789027, 177.623229419839
249, 8724.15692792929, 3315.68933891366, 9701.73183759444, 10442.1153974637, 144.201634022854, 481.414678206673, 177.623229419839
250, 8886.17813914143, 3445.60356674421, 9701.73183759444, 10442.1153974637, 150.192718105108, 507.02196371274, 177.623229419839
251, 9200.21255179148, 3621.99291950171, 9701.73183759444, 10442.1153974637, 160.37981026935, 549.155022026893, 177.623229419839
252, 9506.33227854029, 3784.44011565184, 9701.73183759444, 10442.1153974637, 170.360086637159, 590.071485857094, 177.623229419839
253, 9021.65027831664, 3595.90993853639, 9701.73183759444, 10442.1153974637, 156.468591341906, 535.073052979948, 177.623229419839
254, 9874.29449777391, 3968.40294842061, 9874.29449777391, 10641.8942763871, 182.635576775992, 639.737073960314, 182.635576775992
255, 9946.68269883076, 3975.66975516541, 9946.68269883076, 10711.7900797839, 184.210895515948, 645.141325535808, 184.210895515948
256, 9890.45700828966, 3916.51494740292, 9946.68269883076, 10711.7900797839, 181.509266778306, 633.330545682424, 184.210895515948
257, 9800.80496948034, 3828.06690558824, 9946.68269883076, 10711.7900797839, 177.458276898214, 616.203967023978, 184.210895515948
258, 9126.60592102041, 3475.39593231866, 9946.68269883076, 10711.7900797839, 155.476109173064, 526.670238412249, 184.210895515948
259, 8317.14707459111, 3125.82023524039, 9946.68269883076, 10711.7900797839, 132.680961466613, 435.847793689565, 184.210895515948
260, 8254.05059667849, 3099.01399598174, 9946.68269883076, 10711.7900797839, 131.017124842419, 429.215326954285, 184.210895515948
261, 7574.61947621525, 2808.19012217771, 9946.68269883076, 10711.7900797839, 113.496486701535, 360.976429184501, 184.210895515948
262, 6715.56511138583, 2462.92805211396, 9946.68269883076, 10711.7900797839, 96.4718700813252, 289.70923621417, 184.210895515948
263, 402.125877474666, 110.968101108398, 9946.68269883076, 10711.7900797839, 25.4038711150104, 3.31939474313195, 184.210895515948
264, 2930.10408840685, 996.596479254518, 9946.68269883076, 10711.7900797839, 39.519178217017, 62.2999364425252, 184.210895515948
265, 1900.04291477036, 628.45340802, 9946.68269883076, 10711.7900797839, 30.6727275229447, 26.4640675983961, 184.210895515948
266, 1941.7907759694, 644.461284829426, 9946.68269883076, 10711.7900797839, 31.4812651852236, 28.9778116467887, 184.210895515948
267, 1235.38091587938, 394.158031335573, 9946.68269883076, 10711.7900797839, 27.6081791375276, 12.4118571906241, 184.210895515948
268, 2413.22344810313, 811.86898933115, 9946.68269883076, 10711.7900797839, 33.8505811235594, 39.3226946426939, 184.210895515948
269, 1704.11234402606, 559.620990843199, 9946.68269883076, 10711.7900797839, 30.4279516080615, 25.751878641801, 184.210895515948
270, 1532.80789154565, 504.517992059821, 9946.68269883076, 10711.7900797839, 29.5426673268774, 20.8258361230786, 184.210895515948
271, 7116.78138976675, 2614.44965185348, 9946.68269883076, 10711.7900797839, 102.17701823555, 315.885788017431, 184.210895515948
272, 7442.99570742418, 2758.64573255398, 9946.68269883076, 10711.7900797839, 110.418465796785, 348.471253963947, 184.210895515948
273, 8745.05987863884, 3329.84069292402, 9946.68269883076, 10711.7900797839, 144.942737484678, 484.473645176657, 184.210895515948
274, 8894.14223711905, 3460.58535447116, 9946.68269883076, 10711.7900797839, 150.813236059697, 509.759766467296, 184.210895515948
275, 9140.55378210009, 3627.01134004383, 9946.68269883076, 10711.7900797839, 159.708072351598, 547.398646456129, 184.210895515948
276, 9360.68534937182, 3781.19462451513, 9946.68269883076, 10711.7900797839, 168.230001446446, 583.613840037588, 184.210895515948
277, 8812.76582307345, 3588.71222724981, 9946.68269883076, 10711.7900797839, 153.830728098754, 527.405649427837, 184.210895515948
278, 9717.42909865731, 3956.29169882719, 9946.68269883076, 10711.7900797839, 179.955929699031, 631.402773406139, 184.210895515948
279, 9836.74539329687, 3983.74595601423, 9946.68269883076, 10711.7900797839, 182.846400751992, 641.692256390006, 184.210895515948
280, 9892.44355741297, 3940.60957867318, 9946.68269883076, 10711.7900797839, 182.352450042833, 637.339986962063, 184.210895515948
281, 9833.63744745657, 3856.26261686769, 9946.68269883076, 10711.7900797839, 178.886744017815, 622.133849628555, 184.210895515948
282, 9178.22039620354, 3497.82554223937, 9946.68269883076, 10711.7900797839, 157.038570641671, 532.605452535248, 184.210895515948
283, 8365.74676775448, 3146.24820685956, 9946.68269883076, 10711.7900797839, 133.97602746079, 440.727741933146, 184.210895515948
284, 8305.73024826782, 3120.69353115217, 9946.68269883076, 10711.7900797839, 132.380505916469, 434.348515132706, 184.210895515948
285, 7594.89510502258, 2817.32281119115, 9946.68269883076, 10711.7900797839, 114.087621786921, 363.011835585864, 184.210895515948
286, 6748.67464322438, 2474.28799180858, 9946.68269883076, 10711.7900797839, 96.9886991221317, 292.029024620012, 184.210895515948
287, 409.313764793099, 113.405630501866, 9946.68269883076, 10711.7900797839, 25.4212051695452, 3.39989103904178, 184.210895515948
288, 3080.28844248906, 1051.13139409089, 9946.68269883076, 10711.7900797839, 41.0045514105286, 67.9356206937957, 184.210895515948
289, 1956.95159501096, 647.122399653156, 9946.68269883076, 10711.7900797839, 30.9909968551959, 27.8507243858061, 184.210895515948
290, 1708.58109873033, 565.411243229257, 9946.68269883076, 10711.7900797839, 30.5542536022432, 24.8362961123256, 184.210895515948
291, 1776.45426742057, 584.096365783446, 9946.68269883076, 10711.7900797839, 30.4162792327044, 24.4820600978434, 184.210895515948
292, 2323.98957356503, 779.49931036914, 9946.68269883076, 10711.7900797839, 33.1231312353958, 36.8187992585955, 184.210895515948
293, 1789.6647554492, 589.786890121393, 9946.68269883076, 10711.7900797839, 31.0256314594433, 27.3879454547881, 184.210895515948
294, 1605.81657088904, 530.317361773408, 9946.68269883076, 10711.7900797839, 29.994584229379, 23.1511495101088, 184.210895515948
295, 7343.97816074611, 2712.91753143849, 9946.68269883076, 10711.7900797839, 107.924590320093, 338.373249326061, 184.210895515948
296, 7440.21884713032, 2757.50339786365, 9946.68269883076, 10711.7900797839, 110.362475437617, 348.279130521478, 184.210895515948
297, 8730.51164681619, 3322.60428133539, 9946.68269883076, 10711.7900797839, 144.509635094248, 483.12435417826, 184.210895515948
298, 8921.05408584527, 3462.52919765682, 9946.68269883076, 10711.7900797839, 151.333790502997, 511.861396767098, 184.210895515948
299, 9140.64604961698, 3623.23786127103, 9946.68269883076, 10711.7900797839, 159.564108646027, 546.826573480726, 184.210895515948
300, 9382.73330391098, 3777.78170772455, 9946.68269883076, 10711.7900797839, 168.393726865541, 583.823678098161, 184.210895515948
301, 8819.23458771637, 3574.29896014484, 9946.68269883076, 10711.7900797839, 153.232224885257, 524.860447064836, 184.210895515948
302, 9730.61618771693, 3957.82830262913, 9946.68269883076, 10711.7900797839, 180.153377521144, 632.31378326952, 184.210895515948
303, 9928.96535454623, 4003.5406373143, 9946.68269883076, 10711.7900797839, 184.975551331643, 649.378314851944, 184.975551331643
304, 9955.2148078933, 3962.13328502469, 9955.2148078933, 10714.7002776372, 184.13654760892, 644.252974100154, 184.975551331643
305, 9887.41100611542, 3873.85363145531, 9955.2148078933, 10714.7002776372, 180.424357822489, 628.118711865229, 184.975551331643
306, 9181.03467592118, 3499.09318888668, 9955.2148078933, 10714.7002776372, 157.115834533134, 532.999458821558, 184.975551331643
307, 8367.06943771245, 3146.94842321248, 9955.2148078933, 10714.7002776372, 134.02112078815, 441.008207467398, 184.975551331643
308, 8310.02295070328, 3122.57185770996, 9955.2148078933, 10714.7002776372, 132.499724050933, 434.84751593338, 184.975551331643
309, 7034.41719076108, 2586.1570648087, 9955.2148078933, 10714.7002776372, 102.492411620737, 312.943206276662, 184.975551331643
310, 7156.9620097455, 2640.48832685527, 9955.2148078933, 10714.7002776372, 104.570313083447, 324.985437886109, 184.975551331643
311, 436.868645088498, 122.58330784834, 9955.2148078933, 10714.7002776372, 25.4467620471036, 3.5233682982202, 184.975551331643
312, 3296.33771644302, 1130.2951611015, 9955.2148078933, 10714.7002776372, 42.6988385158082, 76.6369028000018, 184.975551331643
313, 1451.3547643241, 474.111233349798, 9955.2148078933, 10714.7002776372, 28.837521303395, 18.1597093456546, 184.975551331643
314, 1948.86896881162, 646.669194388187, 9955.2148078933, 10714.7002776372, 31.5541247394229, 30.1290850687218, 184.975551331643
315, 962.779672873254, 303.334242295002, 9955.2148078933, 10714.7002776372, 27.3888698867067, 12.0425081791056, 184.975551331643
316, 1974.33229622164, 661.920004651777, 9955.2148078933, 10714.7002776372, 32.4327545304799, 34.0011528523284, 184.975551331643
317, 1020.64457380779, 321.780376663746, 9955.2148078933, 10714.7002776372, 27.107441677827, 10.6191952966041, 184.975551331643
318, 1144.61598518634, 365.869855107347, 9955.2148078933, 10714.7002776372, 27.7209267757431, 13.4202703809977, 184.975551331643
319, 7300.23203457369, 2692.42731744245, 9955.2148078933, 10714.7002776372, 106.666951474867, 332.953760593664, 184.975551331643
320, 6389.49532866458, 2324.38209918505, 9955.2148078933, 10714.7002776372, 89.0395594018832, 259.650648323785, 184.975551331643
321, 7515.15431987426, 2806.53036879483, 9955.2148078933, 10714.7002776372, 112.439604820501, 356.076785102796, 184.975551331643
322, 7351.29511329483, 2814.44564197201, 9955.2148078933, 10714.7002776372, 110.036461004529, 348.434969953818, 184.975551331643
323, 7302.90370908204, 2833.26485364339, 9955.2148078933, 10714.7002776372, 109.898707425115, 348.917279051476, 184.975551331643
324, 7220.37932811179, 2853.20357869677, 9955.2148078933, 10714.7002776372, 109.703679466743, 349.706558683831, 184.975551331643
325, 7130.58310160733, 2882.66174156717, 9955.2148078933, 10714.7002776372, 110.219797367664, 353.859529773671, 184.975551331643
326, 7146.68318531716, 2880.76977311361, 9955.2148078933, 10714.7002776372, 110.234066446193, 353.609153927925, 184.975551331643
327, 6973.81966176036, 2754.78605288776, 9955.2148078933, 10714.7002776372, 103.937812173906, 327.728317850501, 184.975551331643
328, 7070.89290035205, 2744.00649900817, 9955.2148078933, 10714.7002776372, 104.44941914095, 328.59960875672, 184.975551331643
329, 7252.28166281423, 2741.55074563919, 9955.2148078933, 10714.7002776372, 106.278748719232, 334.566195386637, 184.975551331643
330, 6305.48464810381, 2287.78810587505, 9955.2148078933, 10714.7002776372, 88.8397052993527, 257.603459510885, 184.975551331643
331, 168.701661883928, 32.9371625539121, 9955.2148078933, 10714.7002776372, 25.1164417431323, 1.91682337990015, 184.975551331643
332, 198.285393927001, 42.7732218909298, 9955.2148078933, 10714.7002776372, 25.129145454234, 1.9883471552759, 184.975551331643
333, 194.021406159445, 41.1686160874299, 9955.2148078933, 10714.7002776372, 25.1259326562578, 1.97203752106488, 184.975551331643
334, 955.614246135558, 299.813454640689, 9955.2148078933, 10714.7002776372, 27.0700232779015, 10.7552267540132, 184.975551331643
335, 478.453100524588, 136.009255644258, 9955.2148078933, 10714.7002776372, 25.4511996338895, 3.49941955597423, 184.975551331643
336, 412.299696874207, 114.820879323791, 9955.2148078933, 10714.7002776372, 25.3529262644898, 3.06646941706268, 184.975551331643
337, 496.06008764444, 144.827401714898, 9955.2148078933, 10714.7002776372, 25.7229368309405, 4.82670050698689, 184.975551331643
338, 862.955852744246, 269.268626239871, 9955.2148078933, 10714.7002776372, 26.9869305176098, 10.4351269066363, 184.975551331643
339, 311.067823580023, 80.6367904974865, 9955.2148078933, 10714.7002776372, 25.2301722303762, 2.46605084677401, 184.975551331643
340, 354.246343164174, 95.9819597238569, 9955.2148078933, 10714.7002776372, 25.2588580071711, 2.61043530340931, 184.975551331643
341, 521.000546595906, 153.724001980305, 9955.2148078933, 10714.7002776372, 26.0211386544745, 6.22780734809666, 184.975551331643
342, 1003.11577588087, 317.298057057421, 9955.2148078933, 10714.7002776372, 27.3919807670008, 11.7839225846243, 184.975551331643
343, 404.63801246782, 113.05449572539, 9955.2148078933, 10714.7002776372, 25.3461560783109, 2.99440356840392, 184.975551331643
344, 412.275162582748, 115.245201642574, 9955.2148078933, 10714.7002776372, 25.4802582220698, 3.6127163362085, 184.975551331643
345, 521.334787157574, 175.570100453155, 9955.2148078933, 10714.7002776372, 25.7891592269965, 5.09974831747508, 184.975551331643
346, 806.982701473828, 344.77621959674, 9955.2148078933, 10714.7002776372, 27.6556800956672, 13.8102554077075, 184.975551331643
347, -1.92051934533337, 121.444894635765, 9955.2148078933, 10714.7002776372, 26.8334892780774, 9.5892879284005, 184.975551331643
348, -295.445223723492, 95.9818359801783, 9955.2148078933, 10714.7002776372, 28.8078799150835, 17.6319489506366, 184.975551331643
349, 101.985043305132, 237.444135793095, 9955.2148078933, 10714.7002776372, 29.3019940361626, 20.6532699704142, 184.975551331643
