hour, t(sec), P1 (kW), Q1 (kvar)
1217, 0.00000, 8939.78, 3546.21
1218, 0.00000, 8441.44, 3242.44
1219, 0.00000, 7915.71, 2956.17
1220, 0.00000, 7881.02, 2941.64
1221, 0.00000, 7041.67, 2589.8
1222, 0.00000, 6744.29, 2469.55
1223, 0.00000, 176.388, 35.4825
1224, 0.00000, 2683.22, 909.155
1225, 0.00000, 905.704, 287.474
1226, 0.00000, 1221.48, 392.306
1227, 0.00000, 1766.4, 586.926
1228, 0.00000, 1294.33, 420.074
1229, 0.00000, 1635.22, 537.597
1230, 0.00000, 1237.68, 400.029
1231, 0.00000, 7442.91, 2756.55
1232, 0.00000, 7440.12, 2757.74
1233, 0.00000, 8424.42, 3220.83
1234, 0.00000, 8369.92, 3273.82
1235, 0.00000, 8534.48, 3407.2
1236, 0.00000, 8852.54, 3588.73
1237, 0.00000, 8398.4, 3441.45
1238, 0.00000, 9052.05, 3752.58
1239, 0.00000, 9127.08, 3739.17
1240, 0.00000, 9245.02, 3714.59
1241, 0.00000, 9415.99, 3714.16
1242, 0.00000, 8830.66, 3396.11
1243, 0.00000, 8202.15, 3077.14
1244, 0.00000, 8152.34, 3055.87
1245, 0.00000, 7590.65, 2814.06
1246, 0.00000, 6553, 2396.7
1247, 0.00000, 354.437, 94.7408
1248, 0.00000, 3179.6, 1089.08
1249, 0.00000, 1733.85, 570.595
1250, 0.00000, 2291.81, 771.843
1251, 0.00000, 1254.39, 404.395
1252, 0.00000, 2279.44, 765.027
1253, 0.00000, 1350.58, 438.098
1254, 0.00000, 1443.93, 472.43
1255, 0.00000, 6922.97, 2541.13
1256, 0.00000, 7434.01, 2755.04
1257, 0.00000, 8536.34, 3286.87
1258, 0.00000, 8835.87, 3497.81
1259, 0.00000, 9068.26, 3670.7
1260, 0.00000, 9292.87, 3810.66
1261, 0.00000, 8608.04, 3596.75
1262, 0.00000, 9494.91, 3947.9
1263, 0.00000, 9608.4, 3957.96
1264, 0.00000, 9738.4, 3942.59
1265, 0.00000, 9795.47, 3898.79
1266, 0.00000, 9009.56, 3486.67
1267, 0.00000, 8325.91, 3129.85
1268, 0.00000, 8268.18, 3105.12
1269, 0.00000, 7419.79, 2750.4
1270, 0.00000, 6457.91, 2354.68
1271, 0.00000, 468.496, 133.102
1272, 0.00000, 3399.53, 1166.16
1273, 0.00000, 1252.95, 407.208
1274, 0.00000, 2410.06, 808.235
1275, 0.00000, 1784.34, 586.511
1276, 0.00000, 2024.99, 675.523
1277, 0.00000, 1868.29, 617.083
1278, 0.00000, 1300.36, 423.532
1279, 0.00000, 6835.12, 2502.5
1280, 0.00000, 7449.12, 2760.99
1281, 0.00000, 8651.77, 3354.3
1282, 0.00000, 8842.23, 3550.53
1283, 0.00000, 8887.32, 3692.87
1284, 0.00000, 9002.37, 3817.22
1285, 0.00000, 8424.74, 3612.45
1286, 0.00000, 9263.08, 3986.84
1287, 0.00000, 9472.56, 4023.4
1288, 0.00000, 9747.72, 4028.33
1289, 0.00000, 9878.44, 3988.76
1290, 0.00000, 9122.13, 3544.89
1291, 0.00000, 8444.12, 3179.52
1292, 0.00000, 8366.91, 3146.57
1293, 0.00000, 7703.07, 2863.89
1294, 0.00000, 6986.69, 2571.92
1295, 0.00000, 452.97, 127.818
1296, 0.00000, 3483.51, 1198.44
1297, 0.00000, 1516.16, 496.683
1298, 0.00000, 2464.1, 828.832
1299, 0.00000, 2010.71, 669.628
1300, 0.00000, 2178.84, 732.901
1301, 0.00000, 1910.42, 630.93
1302, 0.00000, 1508.78, 493.861
1303, 0.00000, 6915.82, 2536.23
1304, 0.00000, 7456.34, 2763.95
1305, 0.00000, 8726.07, 3368.53
1306, 0.00000, 9224.88, 3670.35
1307, 0.00000, 9541.7, 3884.33
1308, 0.00000, 9822.56, 4052.03
1309, 0.00000, 9191.61, 3811.87
1310, 0.00000, 9997.8, 4154.65
1311, 0.00000, 10053.8, 4128.59
1312, 0.00000, 9957.56, 4067.23
1313, 0.00000, 10009.3, 3993.01
1314, 0.00000, 9136.15, 3533.5
1315, 0.00000, 8407.08, 3164.51
1316, 0.00000, 8339.31, 3135.43
1317, 0.00000, 7476.75, 2773.63
1318, 0.00000, 6563.32, 2394.98
1319, 0.00000, 241.597, 57.1334
1320, 0.00000, 3865.87, 1342.64
1321, 0.00000, 947.636, 298.168
1322, 0.00000, 1835.41, 607.989
1323, 0.00000, 1209.45, 386.698
1324, 0.00000, 1576.89, 522.862
1325, 0.00000, 2030.55, 673.285
1326, 0.00000, 1264.94, 409.068
1327, 0.00000, 7357.65, 2715.73
1328, 0.00000, 6377.39, 2319.6
1329, 0.00000, 7364.16, 2807.1
1330, 0.00000, 7132.36, 2814.41
1331, 0.00000, 7009.5, 2824.35
1332, 0.00000, 6753.39, 2831.37
1333, 0.00000, 6682, 2842.02
1334, 0.00000, 6614.7, 2845.18
1335, 0.00000, 6574.69, 2737.71
1336, 0.00000, 6774.02, 2725.34
1337, 0.00000, 7048.13, 2731.18
1338, 0.00000, 5545, 2051.78
1339, 0.00000, 168.702, 32.928
1340, 0.00000, 197.718, 42.5817
1341, 0.00000, 193.434, 40.9739
1342, 0.00000, 936.399, 293.994
1343, 0.00000, 634.719, 188.409
1344, 0.00000, 321.081, 84.5598
1345, 0.00000, 604.789, 181.034
1346, 0.00000, 619.345, 186.233
1347, 0.00000, 426.219, 119.05
1348, 0.00000, 856.53, 267.572
1349, 0.00000, 449.478, 128.121
1350, 0.00000, 1257.6, 402.946
1351, 0.00000, 1149.31, 366.833
1352, 0.00000, 806.799, 254.028
1353, 0.00000, 803.826, 321.277
1354, 0.00000, 2681.42, 1074.16
1355, 0.00000, 2906.56, 1275.37
1356, 0.00000, 1260.76, 720.897
1357, 0.00000, 1283.83, 776.292
1358, 0.00000, 2658.29, 1247.38
1359, 0.00000, 3403.65, 1499.09
1360, 0.00000, 2149.45, 969.384
1361, 0.00000, -130.893, 96.6062
1362, 0.00000, -13.5779, 42.1074
1363, 0.00000, 386.715, 107.292
1364, 0.00000, 392.281, 108.119
1365, 0.00000, 310.934, 80.2253
1366, 0.00000, 213.139, 47.9757
1367, 0.00000, 454.428, 130.587
1368, 0.00000, 598.725, 179.507
1369, 0.00000, 958.932, 305.012
1370, 0.00000, 881.104, 276.07
1371, 0.00000, 588.677, 172.563
1372, 0.00000, 1262.3, 405.681
1373, 0.00000, 1464.9, 475.931
1374, 0.00000, 912.692, 285.677
1375, 0.00000, 7616.42, 2825.09
1376, 0.00000, 7572.55, 2820.03
1377, 0.00000, 7805.5, 2996.41
1378, 0.00000, 7858.77, 3119.2
1379, 0.00000, 8043.54, 3292.65
1380, 0.00000, 8237.79, 3432.53
1381, 0.00000, 7741.22, 3251.38
1382, 0.00000, 8466.93, 3555.26
1383, 0.00000, 8573.55, 3582.27
1384, 0.00000, 8814.35, 3586.67
1385, 0.00000, 8929.66, 3564.77
1386, 0.00000, 8475.66, 3267.71
1387, 0.00000, 7923.49, 2959.71
1388, 0.00000, 7897.1, 2948.42
1389, 0.00000, 6499.77, 2369.3
1390, 0.00000, 7533.05, 2794.66
1391, 0.00000, 178.667, 36.2499
1392, 0.00000, 2570.68, 868.772
1393, 0.00000, 1022.67, 324.986
1394, 0.00000, 1067.25, 343.493
1395, 0.00000, 1869.84, 618.979
1396, 0.00000, 1094.73, 352.497
1397, 0.00000, 1252.06, 401.266
1398, 0.00000, 1437.93, 468.985
1399, 0.00000, 7286.99, 2686.45
1400, 0.00000, 7412.94, 2754.51
1401, 0.00000, 8378.72, 3237.81
1402, 0.00000, 8235, 3288.8
1403, 0.00000, 8410.7, 3450.87
1404, 0.00000, 8527.06, 3589.35
1405, 0.00000, 7950.07, 3401.66
1406, 0.00000, 8700.77, 3746.16
1407, 0.00000, 8703.57, 3715.92
1408, 0.00000, 8830.09, 3666.66
1409, 0.00000, 9138.02, 3680.16
1410, 0.00000, 8739.82, 3393.59
1411, 0.00000, 8197.36, 3075.5
1412, 0.00000, 8146.61, 3053.7
1413, 0.00000, 7588.18, 2813.78
1414, 0.00000, 6862.2, 2522.19
1415, 0.00000, 352.073, 93.965
1416, 0.00000, 3128.21, 1068.11
1417, 0.00000, 1757.03, 581.622
1418, 0.00000, 2059.91, 682.871
1419, 0.00000, 958.996, 309.01
1420, 0.00000, 2173.4, 723.865
1421, 0.00000, 2119.89, 709.163
1422, 0.00000, 621.733, 187.246
1423, 0.00000, 7190.59, 2649.61
1424, 0.00000, 7412.31, 2752.59
1425, 0.00000, 8541.02, 3281.19
1426, 0.00000, 8707.25, 3430.29
1427, 0.00000, 8806.03, 3540.5
1428, 0.00000, 8791.62, 3576.73
1429, 0.00000, 8067.12, 3307.63
1430, 0.00000, 8836.77, 3646.46
1431, 0.00000, 8958.68, 3702.92
1432, 0.00000, 9204.9, 3727.99
1433, 0.00000, 9395.45, 3730.57
1434, 0.00000, 8870.14, 3424.62
1435, 0.00000, 8259.66, 3101.97
1436, 0.00000, 8193.36, 3073.78
1437, 0.00000, 7361.8, 2722.27
1438, 0.00000, 7175.27, 2646.45
1439, 0.00000, 369.093, 99.6752
1440, 0.00000, 3287.28, 1129.2
1441, 0.00000, 1628.56, 535.963
1442, 0.00000, 1975.85, 656.086
1443, 0.00000, 1276.72, 413.204
1444, 0.00000, 2700.78, 917.868
1445, 0.00000, 994.088, 313.33
1446, 0.00000, 1191.09, 384.211
1447, 0.00000, 6932.59, 2547
1448, 0.00000, 7411.88, 2757.24
1449, 0.00000, 8432.07, 3266.53
1450, 0.00000, 8318.67, 3321.52
