hour, t(sec), P1 (kW), Q1 (kvar)
1372, 0.00000, 1262.11, 405.471
1372, 900.00000, 1195.12, 382.144
1372, 1800.00000, 1386.25, 448.839
1372, 2700.00000, 1256.89, 404.943
1373, 0.00000, 1465, 474.843
1373, 900.00000, 1486.59, 483.369
1373, 1800.00000, 1394.56, 450.571
1373, 2700.00000, 1305.02, 420.037
1374, 0.00000, 912.878, 285.863
1374, 900.00000, 10796.4, 4211.24
1374, 1800.00000, 8068.06, 3010.83
1374, 2700.00000, 7686.91, 2852.92
1375, 0.00000, 7616.63, 2824.1
1375, 900.00000, 7622.49, 2835.45
1375, 1800.00000, 7608.77, 2829.58
1375, 2700.00000, 7597.49, 2824.76
1376, 0.00000, 7589.52, 2821.24
1376, 900.00000, 7703.26, 2864.68
1376, 1800.00000, 7877.66, 2938.75
1376, 2700.00000, 7941.98, 2966.13
1377, 0.00000, 8051.2, 3012.27
1377, 900.00000, 8104.17, 3034.57
1377, 1800.00000, 8172.38, 3063.38
1377, 2700.00000, 8248.15, 3095.67
1378, 0.00000, 8369.38, 3147.42
1378, 900.00000, 8508.57, 3206.72
1378, 1800.00000, 8619.76, 3254.48
1378, 2700.00000, 8708.21, 3292.62
1379, 0.00000, 8792.08, 3328.87
1379, 900.00000, 8881.09, 3367.17
1379, 1800.00000, 8964.56, 3403.17
1379, 2700.00000, 9056.28, 3442.72
1380, 0.00000, 9125.29, 3472.65
1380, 900.00000, 8630.38, 3258.12
1380, 1800.00000, 8639.24, 3261.81
1380, 2700.00000, 8668.45, 3274.44
1381, 0.00000, 8699.58, 3287.85
1381, 900.00000, 9267.75, 3534.89
1381, 1800.00000, 9361.11, 3575.96
1381, 2700.00000, 9395.44, 3591.1
1382, 0.00000, 9411.58, 3598.17
1382, 900.00000, 9432.93, 3607.69
1382, 1800.00000, 9447.78, 3614.29
1382, 2700.00000, 9459.62, 3619.62
1383, 0.00000, 9472.69, 3625.52
1383, 900.00000, 9477.13, 3627.65
1383, 1800.00000, 9480.64, 3629.35
1383, 2700.00000, 9477.48, 3628.16
1384, 0.00000, 9470.7, 3625.37
1384, 900.00000, 9479.07, 3629.06
1384, 1800.00000, 9447.9, 3615.82
1384, 2700.00000, 9425.28, 3606.18
1385, 0.00000, 9402.33, 3596.32
1385, 900.00000, 8747.09, 3309.87
1385, 1800.00000, 8694.39, 3286.99
1385, 2700.00000, 8688.17, 3284.37
1386, 0.00000, 8683.61, 3282.51
1386, 900.00000, 7994.79, 2989.26
1386, 1800.00000, 7938.04, 2965.61
1386, 2700.00000, 7931.92, 2963.07
1387, 0.00000, 7923.52, 2959.6
1387, 900.00000, 7917.39, 2957
1387, 1800.00000, 7909.58, 2953.72
1387, 2700.00000, 7903.44, 2951.14
1388, 0.00000, 7897.03, 2948.45
1388, 900.00000, 5320.06, 1890.41
1388, 1800.00000, 6769.44, 2479.42
1388, 2700.00000, 6509.37, 2373.02
1389, 0.00000, 6499.9, 2369.58
1389, 900.00000, 853.77, 274.795
1389, 1800.00000, 8673.86, 3279.73
1389, 2700.00000, 7213.55, 2661.82
1390, 0.00000, 7533.07, 2794.48
1390, 900.00000, 6642.74, 2432.5
1390, 1800.00000, 524.599, 162.18
1390, 2700.00000, 258.476, 63.2393
1391, 0.00000, 178.88, 36.1796
1391, 900.00000, 352.71, 94.2778
1391, 1800.00000, 679.689, 207.954
1391, 2700.00000, 989.698, 313.83
1392, 0.00000, 2570.08, 868.073
1392, 900.00000, 2771.47, 937.767
1392, 1800.00000, 2935.73, 999.607
1392, 2700.00000, 2573.35, 868.747
1393, 0.00000, 1023.19, 325.464
1393, 900.00000, 1089.57, 348.894
1393, 1800.00000, 729.07, 227.42
1393, 2700.00000, 792.491, 247.306
1394, 0.00000, 1067.25, 343.477
1394, 900.00000, 1131.37, 360.199
1394, 1800.00000, 1901.38, 629.835
1394, 2700.00000, 2182.37, 728.188
1395, 0.00000, 1869.73, 618.773
1395, 900.00000, 1591.08, 521.443
1395, 1800.00000, 927.663, 295.331
1395, 2700.00000, 839.037, 265.219
1396, 0.00000, 1094.94, 352.7
1396, 900.00000, 1252.98, 408.613
1396, 1800.00000, 1338.58, 436.662
1396, 2700.00000, 1318.52, 427.074
1397, 0.00000, 1252.1, 401.245
1397, 900.00000, 1663.96, 545.743
1397, 1800.00000, 1835.05, 607.384
1397, 2700.00000, 1547.39, 509.562
1398, 0.00000, 1437.88, 468.921
1398, 900.00000, 9381.88, 3586.64
1398, 1800.00000, 7987.33, 2980.31
1398, 2700.00000, 7585.2, 2809.69
1399, 0.00000, 7286.88, 2685.48
1399, 900.00000, 7567.41, 2810.74
1399, 1800.00000, 7462.73, 2766.67
1399, 2700.00000, 7448.57, 2760.86
1400, 0.00000, 7437.15, 2756.18
1400, 900.00000, 8043.71, 3008.4
1400, 1800.00000, 8327.87, 3129.82
1400, 2700.00000, 8456.73, 3185.21
1401, 0.00000, 8618.89, 3254.51
1401, 900.00000, 8637.44, 3262.69
1401, 1800.00000, 8668.72, 3276.23
1401, 2700.00000, 8718.1, 3297.49
1402, 0.00000, 8769.65, 3319.91
1402, 900.00000, 8840.09, 3350.75
1402, 1800.00000, 8924.86, 3387.64
1402, 2700.00000, 9035.34, 3435.68
1403, 0.00000, 9159.52, 3489.71
1403, 900.00000, 9248.02, 3528.48
1403, 1800.00000, 9340.34, 3568.63
1403, 2700.00000, 9418.97, 3602.94
1404, 0.00000, 9487.67, 3633.01
1404, 900.00000, 8951.96, 3398.09
1404, 1800.00000, 8963.74, 3403.01
1404, 2700.00000, 9005.33, 3421
1405, 0.00000, 9049.32, 3440.07
1405, 900.00000, 9711.75, 3731.37
1405, 1800.00000, 9808.72, 3774.48
1405, 2700.00000, 9845.21, 3790.73
1406, 0.00000, 9849.15, 3792.61
1406, 900.00000, 9848.55, 3792.6
1406, 1800.00000, 9836.8, 3787.58
1406, 2700.00000, 9814.1, 3777.72
1407, 0.00000, 9778.73, 3762.31
1407, 900.00000, 9742.59, 3746.53
1407, 1800.00000, 9711.72, 3733.15
1407, 2700.00000, 9672.43, 3716.27
1408, 0.00000, 9659.37, 3710.75
1408, 900.00000, 9671.02, 3715.83
1408, 1800.00000, 9670.93, 3715.89
1408, 2700.00000, 9667.71, 3714.63
1409, 0.00000, 9669.58, 3715.53
1409, 900.00000, 9028.06, 3432.63
1409, 1800.00000, 8979.46, 3411.32
1409, 2700.00000, 8978.53, 3410.96
1410, 0.00000, 8978.3, 3410.91
1410, 900.00000, 8291.2, 3115.11
1410, 1800.00000, 8239.53, 3092.95
1410, 2700.00000, 8211.45, 3081.31
1411, 0.00000, 8197.39, 3075.35
1411, 900.00000, 8179.74, 3067.92
1411, 1800.00000, 8167.44, 3062.7
1411, 2700.00000, 8158.09, 3058.68
1412, 0.00000, 8146.46, 3053.74
1412, 900.00000, 5463.71, 1948.23
1412, 1800.00000, 7015.73, 2581.78
1412, 2700.00000, 7188.19, 2648.97
1413, 0.00000, 7588.16, 2813.83
1413, 900.00000, 1563.1, 511.851
1413, 1800.00000, 8427.5, 3175.36
1413, 2700.00000, 6866.28, 2520.39
1414, 0.00000, 6862.27, 2522.3
1414, 900.00000, 6326.76, 2304.63
1414, 1800.00000, 532.86, 157.99
1414, 2700.00000, 309.374, 79.5964
1415, 0.00000, 352.258, 93.9043
1415, 900.00000, 1292.27, 417.15
1415, 1800.00000, 1800.89, 596.734
1415, 2700.00000, 2567.8, 872.405
1416, 0.00000, 3127.57, 1067.33
1416, 900.00000, 2619.51, 887.997
1416, 1800.00000, 2705.5, 920.795
1416, 2700.00000, 2166.52, 726.852
1417, 0.00000, 1757.44, 582.041
1417, 900.00000, 2278.16, 763.197
1417, 1800.00000, 1900.9, 632.32
1417, 2700.00000, 1592.42, 521.33
1418, 0.00000, 2059.85, 682.809
1418, 900.00000, 1721.82, 566.294
1418, 1800.00000, 1426.76, 464.982
1418, 2700.00000, 1584.27, 523.16
1419, 0.00000, 959.326, 309.281
1419, 900.00000, 1051.44, 339.808
1419, 1800.00000, 1609.1, 530.134
1419, 2700.00000, 1950.4, 646.116
1420, 0.00000, 2173.16, 723.541
1420, 900.00000, 2383.36, 800.133
1420, 1800.00000, 2510.89, 846.736
1420, 2700.00000, 2085.91, 695.276
1421, 0.00000, 2119.86, 709.195
1421, 900.00000, 1508.49, 497.209
1421, 1800.00000, 1110.09, 358.329
1421, 2700.00000, 708.65, 219.863
1422, 0.00000, 622.284, 187.684
1422, 900.00000, 10607.4, 4133.48
1422, 1800.00000, 7980.23, 2979.49
1422, 2700.00000, 7376.77, 2726.9
1423, 0.00000, 7190.39, 2648.48
1423, 900.00000, 7446.72, 2760.39
1423, 1800.00000, 7433.57, 2754.8
1423, 2700.00000, 7434.56, 2755.2
1424, 0.00000, 7431.5, 2753.89
1424, 900.00000, 8235.28, 3090.52
1424, 1800.00000, 8620.86, 3255.73
1424, 2700.00000, 8693.55, 3287.15
1425, 0.00000, 8708.3, 3293.59
1425, 900.00000, 8789.04, 3328.63
1425, 1800.00000, 8920.19, 3385.9
1425, 2700.00000, 8988.82, 3415.79
1426, 0.00000, 9081.44, 3455.91
1426, 900.00000, 9150.24, 3486.24
1426, 1800.00000, 9236.51, 3523.99
1426, 2700.00000, 9308.78, 3555.36
1427, 0.00000, 9353.93, 3575.14
1427, 900.00000, 9391.2, 3591.4
1427, 1800.00000, 9417.67, 3603.04
1427, 2700.00000, 9433.86, 3610.21
1428, 0.00000, 9445.65, 3615.5
1428, 900.00000, 8829.39, 3346.44
1428, 1800.00000, 8811.17, 3338.57
1428, 2700.00000, 8813.65, 3339.69
1429, 0.00000, 8824.63, 3344.46
1429, 900.00000, 9418.82, 3604.18
1429, 1800.00000, 9530.53, 3653.36
1429, 2700.00000, 9572.85, 3672.13
1430, 0.00000, 9611.74, 3689.28
1430, 900.00000, 9648.96, 3705.84
1430, 1800.00000, 9685.67, 3722.11
1430, 2700.00000, 9716.33, 3735.73
1431, 0.00000, 9741.64, 3747
1431, 900.00000, 9760.42, 3755.41
1431, 1800.00000, 9774.77, 3761.88
1431, 2700.00000, 9781.84, 3765.16
1432, 0.00000, 9783.46, 3766.02
1432, 900.00000, 9784.35, 3766.57
1432, 1800.00000, 9779.97, 3764.75
1432, 2700.00000, 9772.29, 3761.5
1433, 0.00000, 9764.58, 3758.23
1433, 900.00000, 9095.87, 3462.7
1433, 1800.00000, 9044.62, 3440.16
1433, 2700.00000, 9038.63, 3437.56
1434, 0.00000, 9038.43, 3437.51
1434, 900.00000, 8337.43, 3135.13
1434, 1800.00000, 8288.91, 3114.33
1434, 2700.00000, 8274.1, 3108.04
1435, 0.00000, 8259.67, 3101.9
1435, 900.00000, 8241.39, 3094.15
1435, 1800.00000, 8216.57, 3083.82
1435, 2700.00000, 8206.73, 3079.57
1436, 0.00000, 8193.17, 3073.82
1436, 900.00000, 5483.31, 1956.2
1436, 1800.00000, 6976.29, 2564.99
1436, 2700.00000, 7279.71, 2686.21
1437, 0.00000, 7361.81, 2722.4
1437, 900.00000, 1665.93, 545.313
1437, 1800.00000, 8646.69, 3268.89
1437, 2700.00000, 6764.27, 2479.18
1438, 0.00000, 7174.95, 2646.84
1438, 900.00000, 6411.54, 2339.8
1438, 1800.00000, 717.123, 219.137
1438, 2700.00000, 475.992, 135.498
1439, 0.00000, 369.286, 99.6125
1439, 900.00000, 1507.47, 493.567
1439, 1800.00000, 2247.98, 752.673
1439, 2700.00000, 3093.37, 1060.6
1440, 0.00000, 3286.64, 1128.4
1440, 900.00000, 2912.02, 996.339
1440, 1800.00000, 2224.99, 743.228
1440, 2700.00000, 2011.66, 668.82
1441, 0.00000, 1629.07, 536.465
1441, 900.00000, 1927.21, 644.818
1441, 1800.00000, 1952.2, 652.347
1441, 2700.00000, 1762.75, 583.004
1442, 0.00000, 1975.82, 656.01
1442, 900.00000, 1543.92, 505.819
1442, 1800.00000, 1038.49, 331.653
1442, 2700.00000, 1156.98, 369.813
1443, 0.00000, 1276.91, 413.382
1443, 900.00000, 1611.39, 529.797
1443, 1800.00000, 2114.86, 709.639
1443, 2700.00000, 2885.76, 986.962
1444, 0.00000, 2700.54, 917.493
1444, 900.00000, 2372.33, 796.844
1444, 1800.00000, 1771.59, 582.53
1444, 2700.00000, 1185.9, 379.657
1445, 0.00000, 994.602, 313.828
1445, 900.00000, 958.707, 303.549
1445, 1800.00000, 1050.19, 334.568
1445, 2700.00000, 892.195, 282.483
1446, 0.00000, 1191.07, 384.148
1446, 900.00000, 10661.1, 4159
1446, 1800.00000, 7999.31, 2986.29
1446, 2700.00000, 7375.27, 2722.44
1447, 0.00000, 6932.39, 2546
1447, 900.00000, 7584.98, 2818.15
1447, 1800.00000, 7467.04, 2768.65
1447, 2700.00000, 7451.99, 2762.51
1448, 0.00000, 7444.54, 2759.43
1448, 900.00000, 8221.05, 3084.69
1448, 1800.00000, 8544.02, 3222.93
1448, 2700.00000, 8623.78, 3257.47
1449, 0.00000, 8685.69, 3284.31
1449, 900.00000, 8744.04, 3309.64
1449, 1800.00000, 8790.73, 3329.98
1449, 2700.00000, 8808.63, 3337.7
1450, 0.00000, 8843.16, 3352.75
1450, 900.00000, 8865.02, 3362.55
1450, 1800.00000, 8895.67, 3375.91
1450, 2700.00000, 8932.75, 3392.06
1451, 0.00000, 8970.97, 3408.73
1451, 900.00000, 9010.63, 3426.03
1451, 1800.00000, 9058.75, 3447.04
1451, 2700.00000, 9112.49, 3470.51
1452, 0.00000, 9179.98, 3499.99
1452, 900.00000, 8685.5, 3284.56
1452, 1800.00000, 8725.2, 3301.6
1452, 2700.00000, 8788.27, 3328.89
1453, 0.00000, 8851.76, 3356.39
1453, 900.00000, 9526.91, 3651.63
1453, 1800.00000, 9660.53, 3710.45
1453, 2700.00000, 9734.84, 3743.13
1454, 0.00000, 9794.21, 3769.39
1454, 900.00000, 9840.46, 3790.04
1454, 1800.00000, 9871.14, 3803.76
1454, 2700.00000, 9893.4, 3813.76
1455, 0.00000, 9907.42, 3820.12
1455, 900.00000, 9916.77, 3824.41
1455, 1800.00000, 9922.65, 3827.18
1455, 2700.00000, 9921.39, 3826.79
1456, 0.00000, 9916.91, 3824.98
1456, 900.00000, 9928.27, 3829.98
1456, 1800.00000, 9922.73, 3827.61
1456, 2700.00000, 9900.79, 3818.08
1457, 0.00000, 9863.52, 3801.91
1457, 900.00000, 9143.96, 3483.75
1457, 1800.00000, 9073.41, 3452.73
1457, 2700.00000, 9056.67, 3445.47
1458, 0.00000, 9041.86, 3439.06
1458, 900.00000, 8335.95, 3134.52
1458, 1800.00000, 8287.57, 3113.79
1458, 2700.00000, 8272.34, 3107.32
1459, 0.00000, 8257.23, 3100.89
1459, 900.00000, 8238.89, 3093.12
1459, 1800.00000, 8214.33, 3082.9
1459, 2700.00000, 8200.66, 3077.11
1460, 0.00000, 8190.94, 3072.92
1460, 900.00000, 5601.8, 2000.55
1460, 1800.00000, 7059.89, 2598.92
1460, 2700.00000, 7346.03, 2714.24
1461, 0.00000, 7355.83, 2719.07
1461, 900.00000, 1295.87, 425.625
1461, 1800.00000, 8955.36, 3389.96
1461, 2700.00000, 6760.44, 2477.04
1462, 0.00000, 7268.86, 2688.46
1462, 900.00000, 6405.4, 2338.02
1462, 1800.00000, 337.042, 98.7004
1462, 2700.00000, 398.814, 109.612
1463, 0.00000, 367.564, 99.1342
1463, 900.00000, 1317.59, 428.016
1463, 1800.00000, 1452.28, 475.644
1463, 2700.00000, 2576.96, 874.674
1464, 0.00000, 2949.22, 1002.03
1464, 900.00000, 2735.7, 927.546
1464, 1800.00000, 3272.33, 1125.25
1464, 2700.00000, 2058.12, 683.077
1465, 0.00000, 1689.22, 558.681
1465, 900.00000, 1807.48, 602.161
1465, 1800.00000, 1443.88, 474.686
1465, 2700.00000, 1748.2, 576.865
1466, 0.00000, 1789.81, 591.077
1466, 900.00000, 1644.89, 539.158
1466, 1800.00000, 1694.55, 557.211
1466, 2700.00000, 1030.07, 326.192
1467, 0.00000, 1513.08, 497.959
1467, 900.00000, 1274.77, 417.263
1467, 1800.00000, 1941.48, 651.17
1467, 2700.00000, 2853.21, 978.77
1468, 0.00000, 2493.11, 842.306
1468, 900.00000, 2405.32, 809.575
1468, 1800.00000, 1781.8, 587.056
1468, 2700.00000, 1505.22, 492.046
1469, 0.00000, 1195.35, 382.547
1469, 900.00000, 1442.15, 466.716
1469, 1800.00000, 1284.39, 415.537
1469, 2700.00000, 1322.06, 430.932
1470, 0.00000, 1828.7, 608.893
1470, 900.00000, 9726.45, 3749.71
1470, 1800.00000, 8494.79, 3186.97
1470, 2700.00000, 7425.97, 2745.63
1471, 0.00000, 7133.16, 2624.38
1471, 900.00000, 7678.77, 2857.6
1471, 1800.00000, 7498.76, 2781.64
1471, 2700.00000, 7478.72, 2773.29
1472, 0.00000, 7463.06, 2766.74
1472, 900.00000, 8279.82, 3109.41
1472, 1800.00000, 8577.06, 3237.33
1472, 2700.00000, 8736.65, 3305.62
1473, 0.00000, 8759.35, 3315.38
1473, 900.00000, 8829.86, 3346.34
1473, 1800.00000, 8930.41, 3390.01
1473, 2700.00000, 9030.64, 3433.68
1474, 0.00000, 9122.36, 3473.66
1474, 900.00000, 9217.73, 3515.36
1474, 1800.00000, 9327.11, 3563.09
1474, 2700.00000, 9436.27, 3610.77
1475, 0.00000, 9539.12, 3655.83
1475, 900.00000, 9636.99, 3698.77
1475, 1800.00000, 9727.25, 3738.48
1475, 2700.00000, 9806.74, 3773.65
1476, 0.00000, 9880.53, 3806.33
1476, 900.00000, 9313.76, 3555.24
1476, 1800.00000, 9323.78, 3559.67
1476, 2700.00000, 9362.77, 3576.8
1477, 0.00000, 9398.91, 3592.75
1477, 900.00000, 10082.9, 3896.61
1477, 1800.00000, 10183.3, 3941.77
1477, 2700.00000, 10230.5, 3963.01
1478, 0.00000, 10271.7, 3981.59
1478, 900.00000, 10308.4, 3998.19
1478, 1800.00000, 10341.2, 4013.02
1478, 2700.00000, 10365.5, 4024.04
1479, 0.00000, 10380.6, 4030.93
1479, 900.00000, 10389, 4034.87
1479, 1800.00000, 10393.1, 4036.84
1479, 2700.00000, 10386.5, 4034.04
1480, 0.00000, 10372.5, 4027.92
1480, 900.00000, 10380.3, 4031.25
1480, 1800.00000, 10362.4, 4023.24
1480, 2700.00000, 10323.5, 4005.9
1481, 0.00000, 10272.4, 3983.13
1481, 900.00000, 9443.26, 3613.93
1481, 1800.00000, 9315.13, 3557.63
1481, 2700.00000, 9255.94, 3531.73
1482, 0.00000, 9209.32, 3511.34
1482, 900.00000, 8457.31, 3185.36
1482, 1800.00000, 8388.77, 3156.19
1482, 2700.00000, 8373.19, 3149.59
1483, 0.00000, 8358.16, 3143.17
1483, 900.00000, 8338.91, 3135.01
1483, 1800.00000, 8324.13, 3128.71
1483, 2700.00000, 8310.38, 3122.84
1484, 0.00000, 8296.71, 3117.01
1484, 900.00000, 5398.8, 1923.26
1484, 1800.00000, 6739.27, 2455.11
1484, 2700.00000, 6655.81, 2433.28
1485, 0.00000, 7670.33, 2847.9
1485, 900.00000, 1993.83, 669.744
1485, 1800.00000, 8727.76, 3303.89
1485, 2700.00000, 7155.34, 2637.39
1486, 0.00000, 6228.7, 2262.97
1486, 900.00000, 5845.05, 2111.45
1486, 1800.00000, 471.332, 143.767
1486, 2700.00000, 304.337, 78.1465
1487, 0.00000, 435.989, 122.127
1487, 900.00000, 1398.13, 454.907
1487, 1800.00000, 2262.95, 758.591
1487, 2700.00000, 3254.04, 1119.46
1488, 0.00000, 3476.86, 1195.57
1488, 900.00000, 3345.92, 1146.11
1488, 1800.00000, 2104.05, 697.406
1488, 2700.00000, 1475.41, 479.403
1489, 0.00000, 1114.05, 358.389
1489, 900.00000, 1401.93, 460.766
1489, 1800.00000, 1677.6, 556.538
1489, 2700.00000, 1826.98, 605.365
1490, 0.00000, 1374.86, 444.326
1490, 900.00000, 1263.88, 405.487
1490, 1800.00000, 1630.86, 531.359
1490, 2700.00000, 1525.55, 493.786
1491, 0.00000, 1332.83, 427.188
1491, 900.00000, 1191.93, 381.455
1491, 1800.00000, 985.755, 315.559
1491, 2700.00000, 1243.44, 406.078
1492, 0.00000, 1805.34, 603.151
1492, 900.00000, 2052.39, 686.193
1492, 1800.00000, 1654.92, 542.87
1492, 2700.00000, 1352.05, 436.455
1493, 0.00000, 1052.68, 333.214
1493, 900.00000, 1110.67, 352.403
1493, 1800.00000, 1470.24, 478.083
1493, 2700.00000, 1283.51, 414.138
1494, 0.00000, 1139.81, 366.317
1494, 900.00000, 9822.62, 3778.38
1494, 1800.00000, 7974.16, 2974.48
1494, 2700.00000, 7583.63, 2810.81
1495, 0.00000, 7399, 2728.76
1495, 900.00000, 1294.19, 420.905
1495, 1800.00000, 6629.71, 2421.92
1495, 2700.00000, 6156.56, 2232.51
1496, 0.00000, 6382.55, 2322.66
1496, 900.00000, 7489.02, 2777.09
1496, 1800.00000, 7556.27, 2805.17
1496, 2700.00000, 7559.09, 2806.16
1497, 0.00000, 7564.42, 2808.32
1497, 900.00000, 7573.39, 2811.94
1497, 1800.00000, 7583.31, 2815.97
1497, 2700.00000, 7592.26, 2819.62
1498, 0.00000, 7602.21, 2823.7
1498, 900.00000, 7610.64, 2827.15
1498, 1800.00000, 7617.47, 2829.93
1498, 2700.00000, 7650.94, 2843.92
1499, 0.00000, 7687.81, 2859.34
1499, 900.00000, 7743.78, 2882.82
1499, 1800.00000, 7799.25, 2906.08
1499, 2700.00000, 7836.35, 2921.66
1500, 0.00000, 7896.72, 2946.58
1500, 900.00000, 7931.8, 2961.26
1500, 1800.00000, 7966.24, 2975.63
1500, 2700.00000, 7990.96, 2986.01
1501, 0.00000, 8014.51, 2995.83
1501, 900.00000, 8032.37, 3003.33
1501, 1800.00000, 8051.26, 3011.27
1501, 2700.00000, 8063.74, 3016.53
1502, 0.00000, 8073.14, 3020.5
1502, 900.00000, 7255.58, 2669.79
1502, 1800.00000, 7575.43, 2809.88
1502, 2700.00000, 7542.98, 2796.46
1503, 0.00000, 7517.36, 2787.71
1503, 900.00000, 381.871, 106.342
1503, 1800.00000, 8400.11, 3161.43
1503, 2700.00000, 7541.84, 2798.28
1504, 0.00000, 7526.2, 2789.96
1504, 900.00000, 7467.47, 2765.45
1504, 1800.00000, 379.777, 104.41
1504, 2700.00000, 8281.37, 3109.4
1505, 0.00000, 7435.87, 2752.45
1505, 900.00000, 7404.74, 2740.09
1505, 1800.00000, 7389.6, 2734.68
1505, 2700.00000, 325.709, 86.0197
1506, 0.00000, 8371.43, 3135.74
1506, 900.00000, 7262.61, 2671.36
1506, 1800.00000, 7270.22, 2673.89
1506, 2700.00000, 7270.23, 2673.9
1507, 0.00000, 168.878, 32.8777
1507, 900.00000, 169.056, 32.9367
1507, 1800.00000, 196.368, 41.9728
1507, 2700.00000, 196.814, 42.1208
1508, 0.00000, 192.471, 40.6799
1508, 900.00000, 195.348, 41.6341
1508, 1800.00000, 198.624, 42.7221
1508, 2700.00000, 196.971, 42.1732
1509, 0.00000, 197.336, 42.2944
1509, 900.00000, 343.161, 91.207
1509, 1800.00000, 755.428, 231.245
1509, 2700.00000, 894.379, 279.734
1510, 0.00000, 1025.55, 324.892
1510, 900.00000, 970.183, 305.353
1510, 1800.00000, 698.326, 211.972
1510, 2700.00000, 661.658, 200.031
1511, 0.00000, 553.674, 163.47
1511, 900.00000, 401.28, 111.817
1511, 1800.00000, 299.746, 78.2701
1511, 2700.00000, 309.457, 82.408
1512, 0.00000, 488.838, 142.772
1512, 900.00000, 478.615, 138.84
1512, 1800.00000, 488.12, 140.857
1512, 2700.00000, 323.068, 84.8857
1513, 0.00000, 413.107, 115.297
1513, 900.00000, 603.988, 180.073
1513, 1800.00000, 775.011, 238.866
1513, 2700.00000, 797.234, 246.571
1514, 0.00000, 603.139, 180.328
1514, 900.00000, 508.333, 147.24
1514, 1800.00000, 753.669, 230.493
1514, 2700.00000, 954.237, 299.231
1515, 0.00000, 866.126, 269.749
1515, 900.00000, 739.302, 226.576
1515, 1800.00000, 414.325, 117.23
1515, 2700.00000, 284.453, 73.1373
1516, 0.00000, 291.093, 74.1825
1516, 900.00000, 280.564, 70.8765
1516, 1800.00000, 412.794, 115.903
1516, 2700.00000, 563.136, 168.018
1517, 0.00000, 647.409, 196.867
1517, 900.00000, 918.112, 289.361
1517, 1800.00000, 901.212, 283.132
1517, 2700.00000, 654.875, 199.309
1518, 0.00000, 722.395, 222.252
1518, 900.00000, 565.036, 166.946
1518, 1800.00000, 574.494, 170.111
1518, 2700.00000, 797.797, 246.16
1519, 0.00000, 785.539, 242.447
1519, 900.00000, 803.429, 247.719
1519, 1800.00000, 872.035, 270.478
1519, 2700.00000, 649.754, 194.678
1520, 0.00000, 497.378, 143.255
1520, 900.00000, 712.809, 217.768
1520, 1800.00000, 1036.83, 329.934
1520, 2700.00000, 1732.59, 573.686
1521, 0.00000, 3401.73, 1179.38
1521, 900.00000, 4013.67, 1407.79
1521, 1800.00000, 5158.45, 1831.64
1521, 2700.00000, 4918.93, 1737.51
1522, 0.00000, 4221.07, 1477.23
1522, 900.00000, 5051.09, 1787.83
1522, 1800.00000, 6055.96, 2192.05
1522, 2700.00000, 6351.43, 2302.48
1523, 0.00000, 5366.92, 1912.23
1523, 900.00000, 4577.43, 1617.13
1523, 1800.00000, 5274.66, 1874.6
1523, 2700.00000, 5813.16, 2088.26
1524, 0.00000, 6462.21, 2343.06
1524, 900.00000, 5980.59, 2150.4
1524, 1800.00000, 5172.99, 1843.27
1524, 2700.00000, 5497.33, 1964.78
1525, 0.00000, 5852.06, 2110.44
1525, 900.00000, 6487.47, 2353.85
1525, 1800.00000, 6027.05, 2170.03
1525, 2700.00000, 5419.32, 1937.67
1526, 0.00000, 5612.43, 2008.91
1526, 900.00000, 5874.66, 2122.75
1526, 1800.00000, 6318.72, 2290.52
1526, 2700.00000, 6014.12, 2167.7
1527, 0.00000, 5501.6, 1973.38
1527, 900.00000, 5603.35, 2007.22
1527, 1800.00000, 6158.6, 2229.95
1527, 2700.00000, 6341.4, 2298.71
1528, 0.00000, 6035.98, 2173.41
1528, 900.00000, 5526.31, 1980.39
1528, 1800.00000, 5612.65, 2008.36
1528, 2700.00000, 5849.83, 2106.62
1529, 0.00000, 6005.62, 2164.79
1529, 900.00000, 5665.52, 2030.89
1529, 1800.00000, 4921.56, 1746.07
1529, 2700.00000, 4030.17, 1400.06
1530, 0.00000, 3285.25, 1130.66
1530, 900.00000, 2284.64, 769.529
1530, 1800.00000, 1162.76, 372.701
1530, 2700.00000, 194.347, 42.4697
1531, 0.00000, 189.894, 41.4581
1531, 900.00000, 190.002, 41.4545
1531, 1800.00000, 195.315, 42.5848
1531, 2700.00000, 193.961, 42.2703
1532, 0.00000, 195.604, 42.633
1532, 900.00000, 193.016, 42.0458
1532, 1800.00000, 189.324, 41.2138
1532, 2700.00000, 191.415, 41.6384
1533, 0.00000, 189.219, 41.0948
1533, 900.00000, 183.717, 39.8427
1533, 1800.00000, 180.791, 39.1689
1533, 2700.00000, 177.139, 38.335
1534, 0.00000, 183.426, 39.7289
1534, 900.00000, 184.583, 39.9823
1534, 1800.00000, 183.548, 39.7413
1534, 2700.00000, 185.864, 40.247
1535, 0.00000, 185.62, 40.1877
1535, 900.00000, 191.245, 41.428
1535, 1800.00000, 196.278, 42.5816
1535, 2700.00000, 196.858, 42.6706
1536, 0.00000, 196.542, 42.5882
1536, 900.00000, 203.69, 45.0532
1536, 1800.00000, 189.911, 42.027
1536, 2700.00000, 184.585, 40.8302
1537, 0.00000, 179.527, 39.6918
1537, 900.00000, 175.154, 38.7026
1537, 1800.00000, 187.718, 41.4434
1537, 2700.00000, 212.478, 50.0966
1538, 0.00000, 231.494, 55.7531
