hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
7788, 0.00000, 770.944, 19.2344, 770.944, 19.2344, 770.944, 19.2344
7788, 900.00000, 770.944, 19.2344, 770.944, 19.2344, 770.944, 19.2344
7788, 1800.00000, 770.944, 19.2344, 770.944, 19.2344, 770.944, 19.2344
7788, 2700.00000, 762.623, 18.9342, 762.623, 18.9342, 762.623, 18.9342
7789, 0.00000, 762.613, 18.9339, 762.613, 18.9339, 762.613, 18.9339
7789, 900.00000, 762.613, 18.9339, 762.613, 18.9339, 762.613, 18.9339
7789, 1800.00000, 831.371, 19.1098, 831.371, 19.1098, 831.371, 19.1098
7789, 2700.00000, 831.415, 19.1114, 831.415, 19.1114, 831.415, 19.1114
7790, 0.00000, 831.415, 19.1114, 831.415, 19.1114, 831.415, 19.1114
7790, 900.00000, 831.415, 19.1114, 831.415, 19.1114, 831.415, 19.1114
7790, 1800.00000, 831.415, 19.1114, 831.415, 19.1114, 831.415, 19.1114
7790, 2700.00000, 764.106, 19.0293, 764.106, 19.0293, 764.106, 19.0293
7791, 0.00000, 764.086, 19.0285, 764.086, 19.0285, 764.086, 19.0285
7791, 900.00000, 764.086, 19.0285, 764.086, 19.0285, 764.086, 19.0285
7791, 1800.00000, 734.722, 18.9311, 734.722, 18.9311, 734.722, 18.9311
7791, 2700.00000, 734.709, 18.9306, 734.709, 18.9306, 734.709, 18.9306
7792, 0.00000, 734.709, 18.9306, 734.709, 18.9306, 734.709, 18.9306
7792, 900.00000, 734.709, 18.9306, 734.709, 18.9306, 734.709, 18.9306
7792, 1800.00000, 734.709, 18.9306, 734.709, 18.9306, 734.709, 18.9306
7792, 2700.00000, 653.561, 18.6405, 653.561, 18.6405, 653.561, 18.6405
7793, 0.00000, 653.536, 18.6398, 653.536, 18.6398, 653.536, 18.6398
7793, 900.00000, 653.536, 18.6398, 653.536, 18.6398, 653.536, 18.6398
7793, 1800.00000, 535.852, 18.3427, 535.852, 18.3427, 535.852, 18.3427
7793, 2700.00000, 535.841, 18.3425, 535.841, 18.3425, 535.841, 18.3425
7794, 0.00000, 535.841, 18.3425, 535.841, 18.3425, 535.841, 18.3425
7794, 900.00000, 535.841, 18.3425, 535.841, 18.3425, 535.841, 18.3425
7794, 1800.00000, 535.841, 18.3425, 535.841, 18.3425, 535.841, 18.3425
7794, 2700.00000, 709.697, 18.9371, 709.697, 18.9371, 709.697, 18.9371
7795, 0.00000, 709.769, 18.9395, 709.769, 18.9395, 709.769, 18.9395
7795, 900.00000, 709.77, 18.9396, 709.77, 18.9396, 709.77, 18.9396
7795, 1800.00000, 823.594, 19.2561, 823.594, 19.2561, 823.594, 19.2561
7795, 2700.00000, 823.665, 19.2586, 823.665, 19.2586, 823.665, 19.2586
7796, 0.00000, 823.666, 19.2586, 823.666, 19.2586, 823.666, 19.2586
7796, 900.00000, 823.666, 19.2586, 823.666, 19.2586, 823.666, 19.2586
7796, 1800.00000, 823.666, 19.2586, 823.666, 19.2586, 823.666, 19.2586
7796, 2700.00000, 2853.93, 25.015, 2853.93, 25.015, 2853.93, 25.015
7797, 0.00000, 2853.86, 25.0209, 2853.86, 25.0209, 2853.86, 25.0209
7797, 900.00000, 2853.9, 25.0201, 2853.9, 25.0201, 2853.9, 25.0201
7797, 1800.00000, 2336.82, 23.2633, 2336.82, 23.2633, 2336.82, 23.2633
7797, 2700.00000, 2336.91, 23.2605, 2336.91, 23.2605, 2336.91, 23.2605
7798, 0.00000, 2336.9, 23.2605, 2336.9, 23.2605, 2336.9, 23.2605
7798, 900.00000, 2336.9, 23.2606, 2336.9, 23.2606, 2336.9, 23.2606
7798, 1800.00000, 2336.9, 23.2605, 2336.9, 23.2605, 2336.9, 23.2605
7798, 2700.00000, 2182.35, 22.9667, 2182.35, 22.9667, 2182.35, 22.9667
7799, 0.00000, 2182.4, 22.9715, 2182.4, 22.9715, 2182.4, 22.9715
7799, 900.00000, 2182.41, 22.9711, 2182.41, 22.9711, 2182.41, 22.9711
7799, 1800.00000, 2284.54, 23.1126, 2284.54, 23.1126, 2284.54, 23.1126
7799, 2700.00000, 2284.49, 23.1084, 2284.49, 23.1084, 2284.49, 23.1084
7800, 0.00000, 2284.48, 23.1088, 2284.48, 23.1088, 2284.48, 23.1088
7800, 900.00000, 2284.48, 23.1088, 2284.48, 23.1088, 2284.48, 23.1088
7800, 1800.00000, 2284.48, 23.1088, 2284.48, 23.1088, 2284.48, 23.1088
7800, 2700.00000, 2374.31, 23.446, 2374.31, 23.446, 2374.31, 23.446
7801, 0.00000, 2374.26, 23.44, 2374.26, 23.44, 2374.26, 23.44
7801, 900.00000, 2374.25, 23.4406, 2374.25, 23.4406, 2374.25, 23.4406
7801, 1800.00000, 2362.54, 23.406, 2362.54, 23.406, 2362.54, 23.406
7801, 2700.00000, 2362.63, 23.4034, 2362.63, 23.4034, 2362.63, 23.4034
7802, 0.00000, 2362.62, 23.4034, 2362.62, 23.4034, 2362.62, 23.4034
7802, 900.00000, 2362.62, 23.4034, 2362.62, 23.4034, 2362.62, 23.4034
7802, 1800.00000, 2362.62, 23.4034, 2362.62, 23.4034, 2362.62, 23.4034
7802, 2700.00000, 2365.39, 23.4174, 2365.39, 23.4174, 2365.39, 23.4174
7803, 0.00000, 2365.37, 23.4105, 2365.37, 23.4105, 2365.37, 23.4105
7803, 900.00000, 2365.35, 23.4111, 2365.35, 23.4111, 2365.35, 23.4111
7803, 1800.00000, 2363.68, 23.4015, 2363.68, 23.4015, 2363.68, 23.4015
7803, 2700.00000, 2363.69, 23.4058, 2363.69, 23.4058, 2363.69, 23.4058
7804, 0.00000, 2363.7, 23.4055, 2363.7, 23.4055, 2363.7, 23.4055
7804, 900.00000, 2363.7, 23.4055, 2363.7, 23.4055, 2363.7, 23.4055
7804, 1800.00000, 2363.7, 23.4055, 2363.7, 23.4055, 2363.7, 23.4055
7804, 2700.00000, 2549.35, 24.0661, 2549.35, 24.0661, 2549.35, 24.0661
7805, 0.00000, 2549.26, 24.069, 2549.26, 24.069, 2549.26, 24.069
7805, 900.00000, 2549.28, 24.0689, 2549.28, 24.0689, 2549.28, 24.0689
7805, 1800.00000, 2627.22, 24.3041, 2627.22, 24.3041, 2627.22, 24.3041
7805, 2700.00000, 2627.41, 24.3038, 2627.41, 24.3038, 2627.41, 24.3038
7806, 0.00000, 2627.4, 24.3033, 2627.4, 24.3033, 2627.4, 24.3033
7806, 900.00000, 2627.4, 24.3034, 2627.4, 24.3034, 2627.4, 24.3034
7806, 1800.00000, 2627.4, 24.3034, 2627.4, 24.3034, 2627.4, 24.3034
7806, 2700.00000, 2635.47, 24.3321, 2635.47, 24.3321, 2635.47, 24.3321
7807, 0.00000, 2635.32, 24.3358, 2635.32, 24.3358, 2635.32, 24.3358
7807, 900.00000, 2635.35, 24.3358, 2635.35, 24.3358, 2635.35, 24.3358
7807, 1800.00000, 2638.54, 24.3507, 2638.54, 24.3507, 2638.54, 24.3507
7807, 2700.00000, 2638.73, 24.3513, 2638.73, 24.3513, 2638.73, 24.3513
7808, 0.00000, 2638.72, 24.3507, 2638.72, 24.3507, 2638.72, 24.3507
7808, 900.00000, 2638.72, 24.3508, 2638.72, 24.3508, 2638.72, 24.3508
7808, 1800.00000, 2638.72, 24.3508, 2638.72, 24.3508, 2638.72, 24.3508
7808, 2700.00000, 2661.74, 24.4256, 2661.74, 24.4256, 2661.74, 24.4256
7809, 0.00000, 2661.3, 24.4365, 2661.3, 24.4365, 2661.3, 24.4365
7809, 900.00000, 2661.36, 24.4365, 2661.36, 24.4365, 2661.36, 24.4365
7809, 1800.00000, 2681.77, 24.4977, 2681.77, 24.4977, 2681.77, 24.4977
7809, 2700.00000, 2681.35, 24.5078, 2681.35, 24.5078, 2681.35, 24.5078
7810, 0.00000, 2681.41, 24.5078, 2681.41, 24.5078, 2681.41, 24.5078
7810, 900.00000, 2681.41, 24.5076, 2681.41, 24.5076, 2681.41, 24.5076
7810, 1800.00000, 2681.41, 24.5076, 2681.41, 24.5076, 2681.41, 24.5076
7810, 2700.00000, 2708.36, 24.6029, 2708.36, 24.6029, 2708.36, 24.6029
7811, 0.00000, 2708.35, 24.5973, 2708.35, 24.5973, 2708.35, 24.5973
7811, 900.00000, 2708.32, 24.5981, 2708.32, 24.5981, 2708.32, 24.5981
7811, 1800.00000, 2726.92, 24.6493, 2726.92, 24.6493, 2726.92, 24.6493
7811, 2700.00000, 2726.49, 24.6593, 2726.49, 24.6593, 2726.49, 24.6593
7812, 0.00000, 2726.56, 24.6593, 2726.56, 24.6593, 2726.56, 24.6593
7812, 900.00000, 2726.56, 24.6591, 2726.56, 24.6591, 2726.56, 24.6591
7812, 1800.00000, 2726.56, 24.6591, 2726.56, 24.6591, 2726.56, 24.6591
7812, 2700.00000, 2743.19, 24.7077, 2743.19, 24.7077, 2743.19, 24.7077
7813, 0.00000, 2742.78, 24.7172, 2742.78, 24.7172, 2742.78, 24.7172
7813, 900.00000, 2742.85, 24.7171, 2742.85, 24.7171, 2742.85, 24.7171
7813, 1800.00000, 2760.99, 24.7668, 2760.99, 24.7668, 2760.99, 24.7668
7813, 2700.00000, 2760.53, 24.7775, 2760.53, 24.7775, 2760.53, 24.7775
7814, 0.00000, 2760.61, 24.7774, 2760.61, 24.7774, 2760.61, 24.7774
7814, 900.00000, 2760.6, 24.7772, 2760.6, 24.7772, 2760.6, 24.7772
7814, 1800.00000, 2760.6, 24.7772, 2760.6, 24.7772, 2760.6, 24.7772
7814, 2700.00000, 2778.41, 24.8263, 2778.41, 24.8263, 2778.41, 24.8263
7815, 0.00000, 2777.94, 24.8372, 2777.94, 24.8372, 2777.94, 24.8372
7815, 900.00000, 2778.01, 24.8372, 2778.01, 24.8372, 2778.01, 24.8372
7815, 1800.00000, 2794.68, 24.8827, 2794.68, 24.8827, 2794.68, 24.8827
7815, 2700.00000, 2794.22, 24.8933, 2794.22, 24.8933, 2794.22, 24.8933
7816, 0.00000, 2794.29, 24.8933, 2794.29, 24.8933, 2794.29, 24.8933
7816, 900.00000, 2794.29, 24.893, 2794.29, 24.893, 2794.29, 24.893
7816, 1800.00000, 2794.29, 24.893, 2794.29, 24.893, 2794.29, 24.893
7816, 2700.00000, 2810.51, 24.9375, 2810.51, 24.9375, 2810.51, 24.9375
7817, 0.00000, 2810.03, 24.9483, 2810.03, 24.9483, 2810.03, 24.9483
7817, 900.00000, 2810.11, 24.9482, 2810.11, 24.9482, 2810.11, 24.9482
7817, 1800.00000, 2825.02, 24.989, 2825.02, 24.989, 2825.02, 24.989
7817, 2700.00000, 2824.56, 24.9992, 2824.56, 24.9992, 2824.56, 24.9992
7818, 0.00000, 2824.64, 24.9992, 2824.64, 24.9992, 2824.64, 24.9992
7818, 900.00000, 2824.64, 24.9989, 2824.64, 24.9989, 2824.64, 24.9989
7818, 1800.00000, 2824.64, 24.999, 2824.64, 24.999, 2824.64, 24.999
7818, 2700.00000, 2838.3, 25.0362, 2838.3, 25.0362, 2838.3, 25.0362
7819, 0.00000, 2837.86, 25.0459, 2837.86, 25.0459, 2837.86, 25.0459
7819, 900.00000, 2837.94, 25.0459, 2837.94, 25.0459, 2837.94, 25.0459
7819, 1800.00000, 2849.96, 25.0782, 2849.96, 25.0782, 2849.96, 25.0782
7819, 2700.00000, 2849.56, 25.087, 2849.56, 25.087, 2849.56, 25.087
7820, 0.00000, 2849.63, 25.087, 2849.63, 25.087, 2849.63, 25.087
7820, 900.00000, 2849.63, 25.0867, 2849.63, 25.0867, 2849.63, 25.0867
7820, 1800.00000, 2849.63, 25.0868, 2849.63, 25.0868, 2849.63, 25.0868
7820, 2700.00000, 2750.66, 24.7309, 2750.66, 24.7309, 2750.66, 24.7309
7821, 0.00000, 2750.8, 24.7273, 2750.8, 24.7273, 2750.8, 24.7273
7821, 900.00000, 2750.77, 24.7273, 2750.77, 24.7273, 2750.77, 24.7273
7821, 1800.00000, 2753.35, 24.7368, 2753.35, 24.7368, 2753.35, 24.7368
7821, 2700.00000, 2753.53, 24.7373, 2753.53, 24.7373, 2753.53, 24.7373
7822, 0.00000, 2753.53, 24.7367, 2753.53, 24.7367, 2753.53, 24.7367
7822, 900.00000, 2753.52, 24.7368, 2753.52, 24.7368, 2753.52, 24.7368
7822, 1800.00000, 2753.52, 24.7368, 2753.52, 24.7368, 2753.52, 24.7368
7822, 2700.00000, 2760.61, 24.7567, 2760.61, 24.7567, 2760.61, 24.7567
7823, 0.00000, 2760.43, 24.7609, 2760.43, 24.7609, 2760.43, 24.7609
7823, 900.00000, 2760.46, 24.7609, 2760.46, 24.7609, 2760.46, 24.7609
7823, 1800.00000, 2767.09, 24.7797, 2767.09, 24.7797, 2767.09, 24.7797
7823, 2700.00000, 2766.92, 24.7836, 2766.92, 24.7836, 2766.92, 24.7836
7824, 0.00000, 2766.95, 24.7836, 2766.95, 24.7836, 2766.95, 24.7836
7824, 900.00000, 2766.95, 24.7835, 2766.95, 24.7835, 2766.95, 24.7835
7824, 1800.00000, 2766.95, 24.7835, 2766.95, 24.7835, 2766.95, 24.7835
7824, 2700.00000, 2880.92, 25.1948, 2880.92, 25.1948, 2880.92, 25.1948
7825, 0.00000, 2880.62, 25.2023, 2880.62, 25.2023, 2880.62, 25.2023
7825, 900.00000, 2880.68, 25.2021, 2880.68, 25.2021, 2880.68, 25.2021
7825, 1800.00000, 2898.02, 25.2457, 2898.02, 25.2457, 2898.02, 25.2457
7825, 2700.00000, 2897.36, 25.2598, 2897.36, 25.2598, 2897.36, 25.2598
7826, 0.00000, 2897.48, 25.2598, 2897.48, 25.2598, 2897.48, 25.2598
7826, 900.00000, 2897.48, 25.2593, 2897.48, 25.2593, 2897.48, 25.2593
7826, 1800.00000, 2897.47, 25.2594, 2897.47, 25.2594, 2897.47, 25.2594
7826, 2700.00000, 2902.9, 25.2765, 2902.9, 25.2765, 2902.9, 25.2765
7827, 0.00000, 2902.68, 25.2812, 2902.68, 25.2812, 2902.68, 25.2812
7827, 900.00000, 2902.72, 25.2812, 2902.72, 25.2812, 2902.72, 25.2812
7827, 1800.00000, 2909.27, 25.2998, 2909.27, 25.2998, 2909.27, 25.2998
7827, 2700.00000, 2909, 25.3054, 2909, 25.3054, 2909, 25.3054
7828, 0.00000, 2909.05, 25.3054, 2909.05, 25.3054, 2909.05, 25.3054
7828, 900.00000, 2909.05, 25.3052, 2909.05, 25.3052, 2909.05, 25.3052
7828, 1800.00000, 2909.05, 25.3052, 2909.05, 25.3052, 2909.05, 25.3052
7828, 2700.00000, 2913.53, 25.3186, 2913.53, 25.3186, 2913.53, 25.3186
7829, 0.00000, 2913.34, 25.3226, 2913.34, 25.3226, 2913.34, 25.3226
7829, 900.00000, 2913.38, 25.3226, 2913.38, 25.3226, 2913.38, 25.3226
7829, 1800.00000, 2918.09, 25.3367, 2918.09, 25.3367, 2918.09, 25.3367
7829, 2700.00000, 2917.89, 25.3408, 2917.89, 25.3408, 2917.89, 25.3408
7830, 0.00000, 2917.93, 25.3409, 2917.93, 25.3409, 2917.93, 25.3409
7830, 900.00000, 2917.93, 25.3407, 2917.93, 25.3407, 2917.93, 25.3407
7830, 1800.00000, 2917.93, 25.3407, 2917.93, 25.3407, 2917.93, 25.3407
7830, 2700.00000, 2921.82, 25.3525, 2921.82, 25.3525, 2921.82, 25.3525
7831, 0.00000, 2921.65, 25.3559, 2921.65, 25.3559, 2921.65, 25.3559
7831, 900.00000, 2921.68, 25.356, 2921.68, 25.356, 2921.68, 25.356
7831, 1800.00000, 2924.97, 25.3661, 2924.97, 25.3661, 2924.97, 25.3661
7831, 2700.00000, 2924.83, 25.3691, 2924.83, 25.3691, 2924.83, 25.3691
7832, 0.00000, 2924.86, 25.3691, 2924.86, 25.3691, 2924.86, 25.3691
7832, 900.00000, 2924.85, 25.369, 2924.85, 25.369, 2924.85, 25.369
7832, 1800.00000, 2924.85, 25.369, 2924.85, 25.369, 2924.85, 25.369
7832, 2700.00000, 2927.74, 25.3782, 2927.74, 25.3782, 2927.74, 25.3782
7833, 0.00000, 2927.61, 25.3809, 2927.61, 25.3809, 2927.61, 25.3809
7833, 900.00000, 2927.63, 25.3809, 2927.63, 25.3809, 2927.63, 25.3809
7833, 1800.00000, 2930.41, 25.3901, 2930.41, 25.3901, 2930.41, 25.3901
7833, 2700.00000, 2930.29, 25.3927, 2930.29, 25.3927, 2930.29, 25.3927
7834, 0.00000, 2930.31, 25.3928, 2930.31, 25.3928, 2930.31, 25.3928
7834, 900.00000, 2930.31, 25.3927, 2930.31, 25.3927, 2930.31, 25.3927
7834, 1800.00000, 2930.31, 25.3927, 2930.31, 25.3927, 2930.31, 25.3927
7834, 2700.00000, 2932.14, 25.4022, 2932.14, 25.4022, 2932.14, 25.4022
7835, 0.00000, 2932.34, 25.4031, 2932.34, 25.4031, 2932.34, 25.4031
7835, 900.00000, 2932.34, 25.4021, 2932.34, 25.4021, 2932.34, 25.4021
7835, 1800.00000, 2934.17, 25.4115, 2934.17, 25.4115, 2934.17, 25.4115
7835, 2700.00000, 2934.36, 25.4124, 2934.36, 25.4124, 2934.36, 25.4124
7836, 0.00000, 2934.36, 25.4115, 2934.36, 25.4115, 2934.36, 25.4115
7836, 900.00000, 2934.36, 25.4116, 2934.36, 25.4116, 2934.36, 25.4116
7836, 1800.00000, 2934.36, 25.4116, 2934.36, 25.4116, 2934.36, 25.4116
7836, 2700.00000, 2939.03, 25.4223, 2939.03, 25.4223, 2939.03, 25.4223
7837, 0.00000, 2938.84, 25.4265, 2938.84, 25.4265, 2938.84, 25.4265
7837, 900.00000, 2938.87, 25.4265, 2938.87, 25.4265, 2938.87, 25.4265
7837, 1800.00000, 2939.58, 25.4341, 2939.58, 25.4341, 2939.58, 25.4341
7837, 2700.00000, 2939.62, 25.4294, 2939.62, 25.4294, 2939.62, 25.4294
7838, 0.00000, 2939.58, 25.4302, 2939.58, 25.4302, 2939.58, 25.4302
7838, 900.00000, 2939.59, 25.4302, 2939.59, 25.4302, 2939.59, 25.4302
7838, 1800.00000, 2939.59, 25.4302, 2939.59, 25.4302, 2939.59, 25.4302
7838, 2700.00000, 2938.69, 25.424, 2938.69, 25.424, 2938.69, 25.424
7839, 0.00000, 2938.66, 25.4286, 2938.66, 25.4286, 2938.66, 25.4286
7839, 900.00000, 2938.69, 25.4278, 2938.69, 25.4278, 2938.69, 25.4278
7839, 1800.00000, 2936.88, 25.4142, 2936.88, 25.4142, 2936.88, 25.4142
7839, 2700.00000, 2936.82, 25.424, 2936.82, 25.424, 2936.82, 25.424
7840, 0.00000, 2936.89, 25.4223, 2936.89, 25.4223, 2936.89, 25.4223
7840, 900.00000, 2936.88, 25.4223, 2936.88, 25.4223, 2936.88, 25.4223
7840, 1800.00000, 2936.88, 25.4224, 2936.88, 25.4224, 2936.88, 25.4224
7840, 2700.00000, 2810.46, 24.9564, 2810.46, 24.9564, 2810.46, 24.9564
7841, 0.00000, 2810.7, 24.9502, 2810.7, 24.9502, 2810.7, 24.9502
7841, 900.00000, 2810.66, 24.9504, 2810.66, 24.9504, 2810.66, 24.9504
7841, 1800.00000, 2786.21, 24.8551, 2786.21, 24.8551, 2786.21, 24.8551
7841, 2700.00000, 2786.22, 24.8618, 2786.22, 24.8618, 2786.22, 24.8618
7842, 0.00000, 2786.26, 24.8607, 2786.26, 24.8607, 2786.26, 24.8607
7842, 900.00000, 2786.25, 24.8608, 2786.25, 24.8608, 2786.25, 24.8608
7842, 1800.00000, 2786.25, 24.8608, 2786.25, 24.8608, 2786.25, 24.8608
7842, 2700.00000, 2775.7, 24.8313, 2775.7, 24.8313, 2775.7, 24.8313
7843, 0.00000, 2775.98, 24.8249, 2775.98, 24.8249, 2775.98, 24.8249
7843, 900.00000, 2775.94, 24.8249, 2775.94, 24.8249, 2775.94, 24.8249
7843, 1800.00000, 2765.16, 24.7952, 2765.16, 24.7952, 2765.16, 24.7952
7843, 2700.00000, 2765.44, 24.7887, 2765.44, 24.7887, 2765.44, 24.7887
7844, 0.00000, 2765.39, 24.7888, 2765.39, 24.7888, 2765.39, 24.7888
7844, 900.00000, 2765.39, 24.7889, 2765.39, 24.7889, 2765.39, 24.7889
7844, 1800.00000, 2765.39, 24.7889, 2765.39, 24.7889, 2765.39, 24.7889
7844, 2700.00000, 2590.04, 24.1839, 2590.04, 24.1839, 2590.04, 24.1839
7845, 0.00000, 2590.14, 24.1807, 2590.14, 24.1807, 2590.14, 24.1807
7845, 900.00000, 2590.13, 24.1808, 2590.13, 24.1808, 2590.13, 24.1808
7845, 1800.00000, 2575.62, 24.1362, 2575.62, 24.1362, 2575.62, 24.1362
7845, 2700.00000, 2575.83, 24.1307, 2575.83, 24.1307, 2575.83, 24.1307
7846, 0.00000, 2575.8, 24.1307, 2575.8, 24.1307, 2575.8, 24.1307
7846, 900.00000, 2575.8, 24.1308, 2575.8, 24.1308, 2575.8, 24.1308
7846, 1800.00000, 2575.8, 24.1308, 2575.8, 24.1308, 2575.8, 24.1308
7846, 2700.00000, 2570.75, 24.1148, 2570.75, 24.1148, 2570.75, 24.1148
7847, 0.00000, 2570.82, 24.1129, 2570.82, 24.1129, 2570.82, 24.1129
7847, 900.00000, 2570.81, 24.1129, 2570.81, 24.1129, 2570.81, 24.1129
7847, 1800.00000, 2566.2, 24.0983, 2566.2, 24.0983, 2566.2, 24.0983
7847, 2700.00000, 2566.27, 24.0966, 2566.27, 24.0966, 2566.27, 24.0966
7848, 0.00000, 2566.26, 24.0966, 2566.26, 24.0966, 2566.26, 24.0966
7848, 900.00000, 2566.26, 24.0966, 2566.26, 24.0966, 2566.26, 24.0966
7848, 1800.00000, 2566.26, 24.0966, 2566.26, 24.0966, 2566.26, 24.0966
7848, 2700.00000, 2560.88, 24.0813, 2560.88, 24.0813, 2560.88, 24.0813
7849, 0.00000, 2560.95, 24.0794, 2560.95, 24.0794, 2560.95, 24.0794
7849, 900.00000, 2560.94, 24.0794, 2560.94, 24.0794, 2560.94, 24.0794
7849, 1800.00000, 2557.29, 24.0659, 2557.29, 24.0659, 2557.29, 24.0659
7849, 2700.00000, 2557.12, 24.0655, 2557.12, 24.0655, 2557.12, 24.0655
7850, 0.00000, 2557.13, 24.066, 2557.13, 24.066, 2557.13, 24.066
7850, 900.00000, 2557.13, 24.0659, 2557.13, 24.0659, 2557.13, 24.0659
7850, 1800.00000, 2557.13, 24.0659, 2557.13, 24.0659, 2557.13, 24.0659
7850, 2700.00000, 2553.99, 24.0544, 2553.99, 24.0544, 2553.99, 24.0544
7851, 0.00000, 2553.84, 24.054, 2553.84, 24.054, 2553.84, 24.054
7851, 900.00000, 2553.85, 24.0544, 2553.85, 24.0544, 2553.85, 24.0544
7851, 1800.00000, 2550.91, 24.0436, 2550.91, 24.0436, 2550.91, 24.0436
7851, 2700.00000, 2550.78, 24.0433, 2550.78, 24.0433, 2550.78, 24.0433
7852, 0.00000, 2550.78, 24.0437, 2550.78, 24.0437, 2550.78, 24.0437
7852, 900.00000, 2550.78, 24.0437, 2550.78, 24.0437, 2550.78, 24.0437
7852, 1800.00000, 2550.78, 24.0437, 2550.78, 24.0437, 2550.78, 24.0437
7852, 2700.00000, 1838.8, 21.8177, 1838.8, 21.8177, 1838.8, 21.8177
7853, 0.00000, 1838.84, 21.824, 1838.84, 21.824, 1838.84, 21.824
7853, 900.00000, 1838.84, 21.8238, 1838.84, 21.8238, 1838.84, 21.8238
7853, 1800.00000, 2110, 22.7327, 2110, 22.7327, 2110, 22.7327
7853, 2700.00000, 2110.08, 22.7324, 2110.08, 22.7324, 2110.08, 22.7324
7854, 0.00000, 2110.07, 22.7323, 2110.07, 22.7323, 2110.07, 22.7323
7854, 900.00000, 2110.07, 22.7323, 2110.07, 22.7323, 2110.07, 22.7323
7854, 1800.00000, 2110.07, 22.7323, 2110.07, 22.7323, 2110.07, 22.7323
7854, 2700.00000, 2165.61, 22.9824, 2165.61, 22.9824, 2165.61, 22.9824
7855, 0.00000, 2165.36, 22.9906, 2165.36, 22.9906, 2165.36, 22.9906
7855, 900.00000, 2165.38, 22.9906, 2165.38, 22.9906, 2165.38, 22.9906
7855, 1800.00000, 2373.05, 23.4279, 2373.05, 23.4279, 2373.05, 23.4279
7855, 2700.00000, 2373.22, 23.4273, 2373.22, 23.4273, 2373.22, 23.4273
7856, 0.00000, 2373.21, 23.427, 2373.21, 23.427, 2373.21, 23.427
7856, 900.00000, 2373.21, 23.427, 2373.21, 23.427, 2373.21, 23.427
7856, 1800.00000, 2373.21, 23.427, 2373.21, 23.427, 2373.21, 23.427
7856, 2700.00000, 914.419, 19.6612, 914.419, 19.6612, 914.419, 19.6612
7857, 0.00000, 914.331, 19.6614, 914.331, 19.6614, 914.331, 19.6614
7857, 900.00000, 914.33, 19.6614, 914.33, 19.6614, 914.33, 19.6614
7857, 1800.00000, 2573.09, 23.9291, 2573.09, 23.9291, 2573.09, 23.9291
7857, 2700.00000, 2573.17, 23.9275, 2573.17, 23.9275, 2573.17, 23.9275
7858, 0.00000, 2573.17, 23.9275, 2573.17, 23.9275, 2573.17, 23.9275
7858, 900.00000, 2573.17, 23.9275, 2573.17, 23.9275, 2573.17, 23.9275
7858, 1800.00000, 2573.17, 23.9275, 2573.17, 23.9275, 2573.17, 23.9275
7858, 2700.00000, 2255.01, 23.0075, 2255.01, 23.0075, 2255.01, 23.0075
7859, 0.00000, 2254.85, 23.0079, 2254.85, 23.0079, 2254.85, 23.0079
7859, 900.00000, 2254.86, 23.0081, 2254.86, 23.0081, 2254.86, 23.0081
7859, 1800.00000, 2141.67, 22.933, 2141.67, 22.933, 2141.67, 22.933
7859, 2700.00000, 2142, 22.9207, 2142, 22.9207, 2142, 22.9207
7860, 0.00000, 2141.97, 22.9209, 2141.97, 22.9209, 2141.97, 22.9209
7860, 900.00000, 2141.97, 22.9209, 2141.97, 22.9209, 2141.97, 22.9209
7860, 1800.00000, 2141.97, 22.9209, 2141.97, 22.9209, 2141.97, 22.9209
7860, 2700.00000, 1977.31, 22.4357, 1977.31, 22.4357, 1977.31, 22.4357
7861, 0.00000, 1977.34, 22.4385, 1977.34, 22.4385, 1977.34, 22.4385
7861, 900.00000, 1977.34, 22.4383, 1977.34, 22.4383, 1977.34, 22.4383
7861, 1800.00000, 376.202, 18.0418, 376.202, 18.0418, 376.202, 18.0418
7861, 2700.00000, 376.182, 18.0441, 376.182, 18.0441, 376.182, 18.0441
7862, 0.00000, 376.182, 18.0441, 376.182, 18.0441, 376.182, 18.0441
7862, 900.00000, 376.182, 18.0441, 376.182, 18.0441, 376.182, 18.0441
7862, 1800.00000, 376.182, 18.0441, 376.182, 18.0441, 376.182, 18.0441
7862, 2700.00000, 215.087, 15.8686, 215.087, 15.8686, 215.087, 15.8686
7863, 0.00000, 215.099, 15.8693, 215.099, 15.8693, 215.099, 15.8693
7863, 900.00000, 215.099, 15.8693, 215.099, 15.8693, 215.099, 15.8693
7863, 1800.00000, 160.847, 14.7058, 160.847, 14.7058, 160.847, 14.7058
7863, 2700.00000, 160.883, 14.7308, 160.883, 14.7308, 160.883, 14.7308
7864, 0.00000, 160.883, 14.7307, 160.883, 14.7307, 160.883, 14.7307
7864, 900.00000, 160.883, 14.7307, 160.883, 14.7307, 160.883, 14.7307
7864, 1800.00000, 160.883, 14.7307, 160.883, 14.7307, 160.883, 14.7307
7864, 2700.00000, 488.221, 18.2012, 488.221, 18.2012, 488.221, 18.2012
7865, 0.00000, 488.267, 18.202, 488.267, 18.202, 488.267, 18.202
7865, 900.00000, 488.267, 18.202, 488.267, 18.202, 488.267, 18.202
7865, 1800.00000, 867.456, 19.4264, 867.456, 19.4264, 867.456, 19.4264
7865, 2700.00000, 867.49, 19.4271, 867.49, 19.4271, 867.49, 19.4271
